currency,rate,timestamp
USD,1.0,2026-09-20 03:18:25
AED,3.67,2026-09-20 03:18:25
AFN,64.92,2026-09-20 03:18:25
ALL,80.19,2026-09-20 03:18:25
AMD,365.45,2026-09-20 03:18:25
ANG,1.79,2026-09-20 03:18:25
AOA,927.31,2026-09-20 03:18:25
ARS,1512.33,2026-09-20 03:18:25
AUD,1.4,2026-09-20 03:18:25
AWG,1.79,2026-09-20 03:18:25
AZN,1.71,2026-09-20 03:18:25
BAM,1.7,2026-09-20 03:18:25
BBD,2.0,2026-09-20 03:18:25
BDT,123.32,2026-09-20 03:18:25
BGN,1.7,2026-09-20 03:18:25
BHD,0.376,2026-09-20 03:18:25
BIF,3016.14,2026-09-20 03:18:25
BMD,1.0,2026-09-20 03:18:25
BND,1.28,2026-09-20 03:18:25
BOB,11.07,2026-09-20 03:18:25
BRL,5.13,2026-09-20 03:18:25
BSD,1.0,2026-09-20 03:18:25
BTN,95.95,2026-09-20 03:18:25
BWP,14.29,2026-09-20 03:18:25
BYN,3.05,2026-09-20 03:18:25
BZD,2.0,2026-09-20 03:18:25
CAD,1.4,2026-09-20 03:18:25
CDF,2329.55,2026-09-20 03:18:25
CHF,0.823,2026-09-20 03:18:25
CLF,0.0243,2026-09-20 03:18:25
CLP,960.84,2026-09-20 03:18:25
CNH,6.7,2026-09-20 03:18:25
CNY,6.72,2026-09-20 03:18:25
COP,3140.32,2026-09-20 03:18:25
CRC,451.51,2026-09-20 03:18:25
CUP,24.0,2026-09-20 03:18:25
CVE,96.05,2026-09-20 03:18:25
CZK,21.21,2026-09-20 03:18:25
DJF,177.72,2026-09-20 03:18:25
DKK,6.52,2026-09-20 03:18:25
DOP,59.54,2026-09-20 03:18:25
DZD,134.93,2026-09-20 03:18:25
EGP,52.14,2026-09-20 03:18:25
ERN,15.0,2026-09-20 03:18:25
ETB,161.76,2026-09-20 03:18:25
EUR,0.871,2026-09-20 03:18:25
FJD,2.24,2026-09-20 03:18:25
FKP,0.748,2026-09-20 03:18:25
FOK,6.51,2026-09-20 03:18:25
GBP,0.748,2026-09-20 03:18:25
GEL,2.62,2026-09-20 03:18:25
GGP,0.748,2026-09-20 03:18:25
GHS,11.58,2026-09-20 03:18:25
GIP,0.748,2026-09-20 03:18:25
GMD,74.65,2026-09-20 03:18:25
GNF,8824.53,2026-09-20 03:18:25
GTQ,7.7,2026-09-20 03:18:25
GYD,211.23,2026-09-20 03:18:25
HKD,7.85,2026-09-20 03:18:25
HNL,27.09,2026-09-20 03:18:25
HRK,6.56,2026-09-20 03:18:25
HTG,131.49,2026-09-20 03:18:25
HUF,317.16,2026-09-20 03:18:25
IDR,17767.84,2026-09-20 03:18:25
ILS,3.03,2026-09-20 03:18:25
IMP,0.748,2026-09-20 03:18:25
INR,95.94,2026-09-20 03:18:25
IQD,1322.5,2026-09-20 03:18:25
IRR,1475242.72,2026-09-20 03:18:25
ISK,121.53,2026-09-20 03:18:25
JEP,0.748,2026-09-20 03:18:25
JMD,159.07,2026-09-20 03:18:25
JOD,0.709,2026-09-20 03:18:25
JPY,157.14,2026-09-20 03:18:25
KES,129.52,2026-09-20 03:18:25
KGS,88.04,2026-09-20 03:18:25
KHR,4087.28,2026-09-20 03:18:25
KID,1.4,2026-09-20 03:18:25
