currency,rate,timestamp
USD,1.0,2026-08-30 03:31:10
AED,3.67,2026-08-30 03:31:10
AFN,64.68,2026-08-30 03:31:10
ALL,79.12,2026-08-30 03:31:10
AMD,364.34,2026-08-30 03:31:10
ANG,1.79,2026-08-30 03:31:10
AOA,927.29,2026-08-30 03:31:10
ARS,1513.04,2026-08-30 03:31:10
AUD,1.39,2026-08-30 03:31:10
AWG,1.79,2026-08-30 03:31:10
AZN,1.7,2026-08-30 03:31:10
BAM,1.69,2026-08-30 03:31:10
BBD,2.0,2026-08-30 03:31:10
BDT,123.18,2026-08-30 03:31:10
BGN,1.69,2026-08-30 03:31:10
BHD,0.376,2026-08-30 03:31:10
BIF,2998.54,2026-08-30 03:31:10
BMD,1.0,2026-08-30 03:31:10
BND,1.27,2026-08-30 03:31:10
BOB,11.55,2026-08-30 03:31:10
BRL,5.16,2026-08-30 03:31:10
BSD,1.0,2026-08-30 03:31:10
BTN,95.65,2026-08-30 03:31:10
BWP,13.72,2026-08-30 03:31:10
BYN,3.01,2026-08-30 03:31:10
BZD,2.0,2026-08-30 03:31:10
CAD,1.39,2026-08-30 03:31:10
CDF,2292.09,2026-08-30 03:31:10
CHF,0.808,2026-08-30 03:31:10
CLF,0.0234,2026-08-30 03:31:10
CLP,925.29,2026-08-30 03:31:10
CNH,6.73,2026-08-30 03:31:10
CNY,6.75,2026-08-30 03:31:10
COP,3108.25,2026-08-30 03:31:10
CRC,454.49,2026-08-30 03:31:10
CUP,24.0,2026-08-30 03:31:10
CVE,95.0,2026-08-30 03:31:10
CZK,20.8,2026-08-30 03:31:10
DJF,177.72,2026-08-30 03:31:10
DKK,6.42,2026-08-30 03:31:10
DOP,58.22,2026-08-30 03:31:10
DZD,133.08,2026-08-30 03:31:10
EGP,50.25,2026-08-30 03:31:10
ERN,15.0,2026-08-30 03:31:10
ETB,161.38,2026-08-30 03:31:10
EUR,0.862,2026-08-30 03:31:10
FJD,2.19,2026-08-30 03:31:10
FKP,0.738,2026-08-30 03:31:10
FOK,6.42,2026-08-30 03:31:10
GBP,0.738,2026-08-30 03:31:10
GEL,2.61,2026-08-30 03:31:10
GGP,0.738,2026-08-30 03:31:10
GHS,11.25,2026-08-30 03:31:10
GIP,0.738,2026-08-30 03:31:10
GMD,74.96,2026-08-30 03:31:10
GNF,8790.37,2026-08-30 03:31:10
GTQ,7.63,2026-08-30 03:31:10
GYD,209.26,2026-08-30 03:31:10
HKD,7.84,2026-08-30 03:31:10
HNL,26.83,2026-08-30 03:31:10
HRK,6.49,2026-08-30 03:31:10
HTG,130.75,2026-08-30 03:31:10
HUF,314.62,2026-08-30 03:31:10
IDR,17749.33,2026-08-30 03:31:10
ILS,2.99,2026-08-30 03:31:10
IMP,0.738,2026-08-30 03:31:10
INR,95.65,2026-08-30 03:31:10
IQD,1310.97,2026-08-30 03:31:10
IRR,1543151.55,2026-08-30 03:31:10
ISK,120.68,2026-08-30 03:31:10
JEP,0.738,2026-08-30 03:31:10
JMD,158.24,2026-08-30 03:31:10
JOD,0.709,2026-08-30 03:31:10
JPY,159.93,2026-08-30 03:31:10
KES,129.46,2026-08-30 03:31:10
KGS,87.53,2026-08-30 03:31:10
KHR,4043.85,2026-08-30 03:31:10
KID,1.39,2026-08-30 03:31:10
