currency,rate,timestamp
USD,1.0,2026-07-09 02:42:10
AED,3.67,2026-07-09 02:42:10
AFN,65.78,2026-07-09 02:42:10
ALL,82.24,2026-07-09 02:42:10
AMD,366.99,2026-07-09 02:42:10
ANG,1.79,2026-07-09 02:42:10
AOA,925.05,2026-07-09 02:42:10
ARS,1490.9,2026-07-09 02:42:10
AUD,1.44,2026-07-09 02:42:10
AWG,1.79,2026-07-09 02:42:10
AZN,1.7,2026-07-09 02:42:10
BAM,1.71,2026-07-09 02:42:10
BBD,2.0,2026-07-09 02:42:10
BDT,123.33,2026-07-09 02:42:10
BGN,1.71,2026-07-09 02:42:10
BHD,0.376,2026-07-09 02:42:10
BIF,2989.01,2026-07-09 02:42:10
BMD,1.0,2026-07-09 02:42:10
BND,1.29,2026-07-09 02:42:10
BOB,9.92,2026-07-09 02:42:10
BRL,5.16,2026-07-09 02:42:10
BSD,1.0,2026-07-09 02:42:10
BTN,95.61,2026-07-09 02:42:10
BWP,13.78,2026-07-09 02:42:10
BYN,2.87,2026-07-09 02:42:10
BZD,2.0,2026-07-09 02:42:10
CAD,1.42,2026-07-09 02:42:10
CDF,2283.0,2026-07-09 02:42:10
CHF,0.809,2026-07-09 02:42:10
CLF,0.0235,2026-07-09 02:42:10
CLP,928.66,2026-07-09 02:42:10
CNH,6.8,2026-07-09 02:42:10
CNY,6.81,2026-07-09 02:42:10
COP,3340.63,2026-07-09 02:42:10
CRC,455.39,2026-07-09 02:42:10
CUP,24.0,2026-07-09 02:42:10
CVE,96.61,2026-07-09 02:42:10
CZK,21.25,2026-07-09 02:42:10
DJF,177.72,2026-07-09 02:42:10
DKK,6.54,2026-07-09 02:42:10
DOP,59.03,2026-07-09 02:42:10
DZD,133.14,2026-07-09 02:42:10
EGP,49.62,2026-07-09 02:42:10
ERN,15.0,2026-07-09 02:42:10
ETB,159.72,2026-07-09 02:42:10
EUR,0.876,2026-07-09 02:42:10
FJD,2.24,2026-07-09 02:42:10
FKP,0.748,2026-07-09 02:42:10
FOK,6.54,2026-07-09 02:42:10
GBP,0.748,2026-07-09 02:42:10
GEL,2.63,2026-07-09 02:42:10
GGP,0.748,2026-07-09 02:42:10
GHS,11.43,2026-07-09 02:42:10
GIP,0.748,2026-07-09 02:42:10
GMD,74.28,2026-07-09 02:42:10
GNF,8778.47,2026-07-09 02:42:10
GTQ,7.63,2026-07-09 02:42:10
GYD,209.29,2026-07-09 02:42:10
HKD,7.84,2026-07-09 02:42:10
HNL,26.78,2026-07-09 02:42:10
HRK,6.6,2026-07-09 02:42:10
HTG,130.89,2026-07-09 02:42:10
HUF,314.65,2026-07-09 02:42:10
IDR,18058.21,2026-07-09 02:42:10
ILS,3.05,2026-07-09 02:42:10
IMP,0.748,2026-07-09 02:42:10
INR,95.6,2026-07-09 02:42:10
IQD,1310.53,2026-07-09 02:42:10
IRR,1298885.36,2026-07-09 02:42:10
ISK,125.72,2026-07-09 02:42:10
JEP,0.748,2026-07-09 02:42:10
JMD,158.34,2026-07-09 02:42:10
JOD,0.709,2026-07-09 02:42:10
JPY,162.52,2026-07-09 02:42:10
KES,129.29,2026-07-09 02:42:10
KGS,87.49,2026-07-09 02:42:10
KHR,4037.95,2026-07-09 02:42:10
KID,1.44,2026-07-09 02:42:10
KMF,431.04,2026-07-09 02:42:10
KRW,1505.96,2026-07-09 02:42:10
KWD,0.309,2026-07-09 02:42:10
KYD,0.833,2026-07-09 02:42:10
KZT,468.85,2026-07-09 02:42:10
LAK,22458.55,2026-07-09 02:42:10
LBP,89500.0,2026-07-09 02:42:10
LKR,335.23,2026-07-09 02:42:10
LRD,181.45,2026-07-09 02:42:10
LSL,16.41,2026-07-09 02:42:10
LYD,6.41,2026-07-09 02:42:10
MAD,9.37,2026-07-09 02:42:10
MDL,17.58,2026-07-09 02:42:10
MGA,4254.87,2026-07-09 02:42:10
MKD,53.96,2026-07-09 02:42:10
