currency,rate,timestamp
USD,1.0,2026-07-30 02:05:27
AED,3.67,2026-07-30 02:05:27
AFN,65.92,2026-07-30 02:05:27
ALL,82.26,2026-07-30 02:05:27
AMD,366.17,2026-07-30 02:05:27
ANG,1.79,2026-07-30 02:05:27
AOA,923.55,2026-07-30 02:05:27
ARS,1496.35,2026-07-30 02:05:27
AUD,1.44,2026-07-30 02:05:27
AWG,1.79,2026-07-30 02:05:27
AZN,1.7,2026-07-30 02:05:27
BAM,1.71,2026-07-30 02:05:27
BBD,2.0,2026-07-30 02:05:27
BDT,123.45,2026-07-30 02:05:27
BGN,1.71,2026-07-30 02:05:27
BHD,0.376,2026-07-30 02:05:27
BIF,2992.95,2026-07-30 02:05:27
BMD,1.0,2026-07-30 02:05:27
BND,1.29,2026-07-30 02:05:27
BOB,11.38,2026-07-30 02:05:27
BRL,5.12,2026-07-30 02:05:27
BSD,1.0,2026-07-30 02:05:27
BTN,95.76,2026-07-30 02:05:27
BWP,13.97,2026-07-30 02:05:27
BYN,2.92,2026-07-30 02:05:27
BZD,2.0,2026-07-30 02:05:27
CAD,1.41,2026-07-30 02:05:27
CDF,2295.68,2026-07-30 02:05:27
CHF,0.817,2026-07-30 02:05:27
CLF,0.0236,2026-07-30 02:05:27
CLP,934.06,2026-07-30 02:05:27
CNH,6.76,2026-07-30 02:05:27
CNY,6.77,2026-07-30 02:05:27
COP,3207.64,2026-07-30 02:05:27
CRC,455.18,2026-07-30 02:05:27
CUP,24.0,2026-07-30 02:05:27
CVE,96.54,2026-07-30 02:05:27
CZK,21.19,2026-07-30 02:05:27
DJF,177.72,2026-07-30 02:05:27
DKK,6.54,2026-07-30 02:05:27
DOP,58.09,2026-07-30 02:05:27
DZD,133.43,2026-07-30 02:05:27
EGP,50.69,2026-07-30 02:05:27
ERN,15.0,2026-07-30 02:05:27
ETB,161.28,2026-07-30 02:05:27
EUR,0.876,2026-07-30 02:05:27
FJD,2.24,2026-07-30 02:05:27
FKP,0.751,2026-07-30 02:05:27
FOK,6.54,2026-07-30 02:05:27
GBP,0.751,2026-07-30 02:05:27
GEL,2.62,2026-07-30 02:05:27
GGP,0.751,2026-07-30 02:05:27
GHS,11.67,2026-07-30 02:05:27
GIP,0.751,2026-07-30 02:05:27
GMD,74.47,2026-07-30 02:05:27
GNF,8789.76,2026-07-30 02:05:27
GTQ,7.63,2026-07-30 02:05:27
GYD,209.28,2026-07-30 02:05:27
HKD,7.84,2026-07-30 02:05:27
HNL,26.82,2026-07-30 02:05:27
HRK,6.6,2026-07-30 02:05:27
HTG,130.87,2026-07-30 02:05:27
HUF,317.22,2026-07-30 02:05:27
IDR,18076.95,2026-07-30 02:05:27
ILS,3.08,2026-07-30 02:05:27
IMP,0.751,2026-07-30 02:05:27
INR,95.76,2026-07-30 02:05:27
IQD,1310.86,2026-07-30 02:05:27
IRR,1296890.59,2026-07-30 02:05:27
ISK,125.07,2026-07-30 02:05:27
JEP,0.751,2026-07-30 02:05:27
JMD,158.18,2026-07-30 02:05:27
JOD,0.709,2026-07-30 02:05:27
JPY,163.53,2026-07-30 02:05:27
KES,129.51,2026-07-30 02:05:27
KGS,87.47,2026-07-30 02:05:27
KHR,4047.58,2026-07-30 02:05:27
KID,1.44,2026-07-30 02:05:27
KMF,430.74,2026-07-30 02:05:27
KRW,1448.99,2026-07-30 02:05:27
KWD,0.31,2026-07-30 02:05:27
KYD,0.833,2026-07-30 02:05:27
KZT,476.64,2026-07-30 02:05:27
LAK,22523.48,2026-07-30 02:05:27
LBP,89500.0,2026-07-30 02:05:27
LKR,335.76,2026-07-30 02:05:27
LRD,181.21,2026-07-30 02:05:27
LSL,16.71,2026-07-30 02:05:27
LYD,6.42,2026-07-30 02:05:27
MAD,9.38,2026-07-30 02:05:27
MDL,17.66,2026-07-30 02:05:27
MGA,4320.5,2026-07-30 02:05:27
MKD,54.03,2026-07-30 02:05:27
MMK,2100.49,2026-07-30 02:05:27
MNT,3602.74,2026-07-30 02:05:27
MOP,8.08,2026-07-30 02:05:27
MRU,40.1,2026-07-30 02:05:27
MUR,47.51,2026-07-30 02:05:27
MVR,15.46,2026-07-30 02:05:27
MWK,1739.07,2026-07-30 02:05:27
MXN,17.46,2026-07-30 02:05:27
MYR,4.09,2026-07-30 02:05:27
MZN,63.75,2026-07-30 02:05:27
NAD,16.71,2026-07-30 02:05:27
NGN,1365.76,2026-07-30 02:05:27
NIO,36.8,2026-07-30 02:05:27
NOK,9.63,2026-07-30 02:05:27
NPR,153.22,2026-07-30 02:05:27
NZD,1.73,2026-07-30 02:05:27
OMR,0.384,2026-07-30 02:05:27
