currency,rate,timestamp
USD,1.0,2026-09-18 03:06:03
AED,3.67,2026-09-18 03:06:03
AFN,64.71,2026-09-18 03:06:03
ALL,79.61,2026-09-18 03:06:03
AMD,363.61,2026-09-18 03:06:03
ANG,1.79,2026-09-18 03:06:03
AOA,921.4,2026-09-18 03:06:03
ARS,1510.0,2026-09-18 03:06:03
AUD,1.41,2026-09-18 03:06:03
AWG,1.79,2026-09-18 03:06:03
AZN,1.7,2026-09-18 03:06:03
BAM,1.7,2026-09-18 03:06:03
BBD,2.0,2026-09-18 03:06:03
BDT,123.06,2026-09-18 03:06:03
BGN,1.7,2026-09-18 03:06:03
BHD,0.376,2026-09-18 03:06:03
BIF,2994.8,2026-09-18 03:06:03
BMD,1.0,2026-09-18 03:06:03
BND,1.28,2026-09-18 03:06:03
BOB,11.11,2026-09-18 03:06:03
BRL,5.14,2026-09-18 03:06:03
BSD,1.0,2026-09-18 03:06:03
BTN,95.96,2026-09-18 03:06:03
BWP,13.88,2026-09-18 03:06:03
BYN,3.03,2026-09-18 03:06:03
BZD,2.0,2026-09-18 03:06:03
CAD,1.4,2026-09-18 03:06:03
CDF,2310.54,2026-09-18 03:06:03
CHF,0.825,2026-09-18 03:06:03
CLF,0.0241,2026-09-18 03:06:03
CLP,953.44,2026-09-18 03:06:03
CNH,6.7,2026-09-18 03:06:03
CNY,6.72,2026-09-18 03:06:03
COP,3128.8,2026-09-18 03:06:03
CRC,448.5,2026-09-18 03:06:03
CUP,24.0,2026-09-18 03:06:03
CVE,96.0,2026-09-18 03:06:03
CZK,21.18,2026-09-18 03:06:03
DJF,177.72,2026-09-18 03:06:03
DKK,6.51,2026-09-18 03:06:03
DOP,58.79,2026-09-18 03:06:03
DZD,133.8,2026-09-18 03:06:03
EGP,52.14,2026-09-18 03:06:03
ERN,15.0,2026-09-18 03:06:03
ETB,161.33,2026-09-18 03:06:03
EUR,0.871,2026-09-18 03:06:03
FJD,2.23,2026-09-18 03:06:03
FKP,0.748,2026-09-18 03:06:03
FOK,6.51,2026-09-18 03:06:03
GBP,0.748,2026-09-18 03:06:03
GEL,2.6,2026-09-18 03:06:03
GGP,0.748,2026-09-18 03:06:03
GHS,11.44,2026-09-18 03:06:03
GIP,0.748,2026-09-18 03:06:03
GMD,74.62,2026-09-18 03:06:03
GNF,8789.71,2026-09-18 03:06:03
GTQ,7.64,2026-09-18 03:06:03
GYD,209.29,2026-09-18 03:06:03
HKD,7.85,2026-09-18 03:06:03
HNL,26.85,2026-09-18 03:06:03
HRK,6.56,2026-09-18 03:06:03
HTG,130.71,2026-09-18 03:06:03
HUF,316.22,2026-09-18 03:06:03
IDR,17740.57,2026-09-18 03:06:03
ILS,3.03,2026-09-18 03:06:03
IMP,0.748,2026-09-18 03:06:03
INR,95.96,2026-09-18 03:06:03
IQD,1309.26,2026-09-18 03:06:03
IRR,1393138.13,2026-09-18 03:06:03
ISK,121.83,2026-09-18 03:06:03
JEP,0.748,2026-09-18 03:06:03
JMD,157.91,2026-09-18 03:06:03
JOD,0.709,2026-09-18 03:06:03
JPY,155.84,2026-09-18 03:06:03
KES,129.53,2026-09-18 03:06:03
KGS,87.48,2026-09-18 03:06:03
KHR,4047.45,2026-09-18 03:06:03
KID,1.41,2026-09-18 03:06:03
KMF,428.32,2026-09-18 03:06:03
KRW,1380.5,2026-09-18 03:06:03
KWD,0.308,2026-09-18 03:06:03
KYD,0.833,2026-09-18 03:06:03
KZT,445.57,2026-09-18 03:06:03
LAK,22314.62,2026-09-18 03:06:03
LBP,89500.0,2026-09-18 03:06:03
LKR,331.88,2026-09-18 03:06:03
LRD,174.02,2026-09-18 03:06:03
LSL,16.26,2026-09-18 03:06:03
LYD,6.35,2026-09-18 03:06:03
MAD,9.49,2026-09-18 03:06:03
MDL,17.49,2026-09-18 03:06:03
MGA,4362.38,2026-09-18 03:06:03
