currency,rate,timestamp
USD,1.0,2026-06-07 03:37:35
AED,3.67,2026-06-07 03:37:35
AFN,63.81,2026-06-07 03:37:35
ALL,82.01,2026-06-07 03:37:35
AMD,368.55,2026-06-07 03:37:35
ANG,1.79,2026-06-07 03:37:35
AOA,922.48,2026-06-07 03:37:35
ARS,1442.41,2026-06-07 03:37:35
AUD,1.41,2026-06-07 03:37:35
AWG,1.79,2026-06-07 03:37:35
AZN,1.7,2026-06-07 03:37:35
BAM,1.69,2026-06-07 03:37:35
BBD,2.0,2026-06-07 03:37:35
BDT,122.72,2026-06-07 03:37:35
BGN,1.69,2026-06-07 03:37:35
BHD,0.376,2026-06-07 03:37:35
BIF,2986.1,2026-06-07 03:37:35
BMD,1.0,2026-06-07 03:37:35
BND,1.29,2026-06-07 03:37:35
BOB,6.92,2026-06-07 03:37:35
BRL,5.07,2026-06-07 03:37:35
BSD,1.0,2026-06-07 03:37:35
BTN,95.27,2026-06-07 03:37:35
BWP,13.88,2026-06-07 03:37:35
BYN,2.8,2026-06-07 03:37:35
BZD,2.0,2026-06-07 03:37:35
CAD,1.39,2026-06-07 03:37:35
CDF,2282.85,2026-06-07 03:37:35
CHF,0.794,2026-06-07 03:37:35
CLF,0.0226,2026-06-07 03:37:35
CLP,895.11,2026-06-07 03:37:35
CNH,6.78,2026-06-07 03:37:35
CNY,6.79,2026-06-07 03:37:35
COP,3568.42,2026-06-07 03:37:35
CRC,458.56,2026-06-07 03:37:35
CUP,24.0,2026-06-07 03:37:35
CVE,95.32,2026-06-07 03:37:35
CZK,20.89,2026-06-07 03:37:35
DJF,177.72,2026-06-07 03:37:35
DKK,6.45,2026-06-07 03:37:35
DOP,58.13,2026-06-07 03:37:35
DZD,133.25,2026-06-07 03:37:35
EGP,51.82,2026-06-07 03:37:35
ERN,15.0,2026-06-07 03:37:35
ETB,160.1,2026-06-07 03:37:35
EUR,0.865,2026-06-07 03:37:35
FJD,2.2,2026-06-07 03:37:35
FKP,0.747,2026-06-07 03:37:35
FOK,6.45,2026-06-07 03:37:35
GBP,0.747,2026-06-07 03:37:35
GEL,2.66,2026-06-07 03:37:35
GGP,0.747,2026-06-07 03:37:35
GHS,11.79,2026-06-07 03:37:35
GIP,0.747,2026-06-07 03:37:35
GMD,74.18,2026-06-07 03:37:35
GNF,8764.56,2026-06-07 03:37:35
GTQ,7.62,2026-06-07 03:37:35
GYD,209.08,2026-06-07 03:37:35
HKD,7.83,2026-06-07 03:37:35
HNL,26.59,2026-06-07 03:37:35
HRK,6.51,2026-06-07 03:37:35
HTG,130.61,2026-06-07 03:37:35
HUF,306.39,2026-06-07 03:37:35
IDR,18096.21,2026-06-07 03:37:35
ILS,2.93,2026-06-07 03:37:35
IMP,0.747,2026-06-07 03:37:35
INR,95.27,2026-06-07 03:37:35
IQD,1310.25,2026-06-07 03:37:35
IRR,1178773.52,2026-06-07 03:37:35
ISK,123.46,2026-06-07 03:37:35
JEP,0.747,2026-06-07 03:37:35
JMD,157.61,2026-06-07 03:37:35
JOD,0.709,2026-06-07 03:37:35
JPY,160.14,2026-06-07 03:37:35
KES,129.28,2026-06-07 03:37:35
KGS,87.44,2026-06-07 03:37:35
KHR,4024.4,2026-06-07 03:37:35
KID,1.41,2026-06-07 03:37:35
KMF,425.27,2026-06-07 03:37:35
KRW,1545.53,2026-06-07 03:37:35
KWD,0.308,2026-06-07 03:37:35
KYD,0.833,2026-06-07 03:37:35
KZT,486.11,2026-06-07 03:37:35
LAK,21899.14,2026-06-07 03:37:35
LBP,89500.0,2026-06-07 03:37:35
LKR,335.23,2026-06-07 03:37:35
LRD,182.42,2026-06-07 03:37:35
LSL,16.44,2026-06-07 03:37:35
LYD,6.36,2026-06-07 03:37:35
MAD,9.2,2026-06-07 03:37:35
MDL,17.3,2026-06-07 03:37:35
MGA,4197.23,2026-06-07 03:37:35
MKD,52.98,2026-06-07 03:37:35
MMK,2099.04,2026-06-07 03:37:35
MNT,3549.15,2026-06-07 03:37:35
MOP,8.07,2026-06-07 03:37:35
MRU,40.04,2026-06-07 03:37:35
MUR,47.47,2026-06-07 03:37:35
MVR,15.43,2026-06-07 03:37:35
MWK,1743.9,2026-06-07 03:37:35
MXN,17.4,2026-06-07 03:37:35
MYR,4.02,2026-06-07 03:37:35
MZN,63.55,2026-06-07 03:37:35
NAD,16.44,2026-06-07 03:37:35
NGN,1360.82,2026-06-07 03:37:35
NIO,36.77,2026-06-07 03:37:35
NOK,9.41,2026-06-07 03:37:35
NPR,152.43,2026-06-07 03:37:35
NZD,1.72,2026-06-07 03:37:35
OMR,0.384,2026-06-07 03:37:35
PAB,1.0,2026-06-07 03:37:35
PEN,3.43,2026-06-07 03:37:35
PGK,4.37,2026-06-07 03:37:35
PHP,61.68,2026-06-07 03:37:35
PKR,278.68,2026-06-07 03:37:35
PLN,3.66,2026-06-07 03:37:35
PYG,6097.83,2026-06-07 03:37:35
QAR,3.64,2026-06-07 03:37:35
RON,4.52,2026-06-07 03:37:35
RSD,100.89,2026-06-07 03:37:35
RUB,73.47,2026-06-07 03:37:35
RWF,1467.47,2026-06-07 03:37:35
SAR,3.75,2026-06-07 03:37:35
SBD,7.91,2026-06-07 03:37:35
SCR,14.74,2026-06-07 03:37:35
SDG,508.11,2026-06-07 03:37:35
SEK,9.44,2026-06-07 03:37:35
SGD,1.29,2026-06-07 03:37:35
SHP,0.747,2026-06-07 03:37:35
SLE,24.56,2026-06-07 03:37:35
SLL,24557.05,2026-06-07 03:37:35
SOS,571.16,2026-06-07 03:37:35
SRD,37.17,2026-06-07 03:37:35
SSP,4707.59,2026-06-07 03:37:35
STN,21.18,2026-06-07 03:37:35
SYP,113.83,2026-06-07 03:37:35
SZL,16.44,2026-06-07 03:37:35
THB,32.72,2026-06-07 03:37:35
TJS,9.27,2026-06-07 03:37:35
TMT,3.5,2026-06-07 03:37:35
TND,2.92,2026-06-07 03:37:35
TOP,2.36,2026-06-07 03:37:35
TRY,46.09,2026-06-07 03:37:35
TTD,6.75,2026-06-07 03:37:35
TVD,1.41,2026-06-07 03:37:35
TWD,31.62,2026-06-07 03:37:35
TZS,2616.09,2026-06-07 03:37:35
UAH,44.37,2026-06-07 03:37:35
UGX,3733.84,2026-06-07 03:37:35
UYU,40.27,2026-06-07 03:37:35
UZS,11998.6,2026-06-07 03:37:35
VES,567.68,2026-06-07 03:37:35
VND,26236.49,2026-06-07 03:37:35
VUV,118.25,2026-06-07 03:37:35
WST,2.68,2026-06-07 03:37:35
XAF,567.03,2026-06-07 03:37:35
XCD,2.7,2026-06-07 03:37:35
XCG,1.79,2026-06-07 03:37:35
XDR,0.731,2026-06-07 03:37:35
XOF,567.03,2026-06-07 03:37:35
XPF,103.15,2026-06-07 03:37:35
YER,238.33,2026-06-07 03:37:35
ZAR,16.44,2026-06-07 03:37:35
ZMW,17.72,2026-06-07 03:37:35
ZWG,26.79,2026-06-07 03:37:35
ZWL,26.79,2026-06-07 03:37:35
