currency,rate,timestamp
USD,1.0,2026-07-06 02:55:17
AED,3.67,2026-07-06 02:55:17
AFN,64.78,2026-07-06 02:55:17
ALL,82.08,2026-07-06 02:55:17
AMD,368.27,2026-07-06 02:55:17
ANG,1.79,2026-07-06 02:55:17
AOA,920.73,2026-07-06 02:55:17
ARS,1488.59,2026-07-06 02:55:17
AUD,1.44,2026-07-06 02:55:17
AWG,1.79,2026-07-06 02:55:17
AZN,1.7,2026-07-06 02:55:17
BAM,1.71,2026-07-06 02:55:17
BBD,2.0,2026-07-06 02:55:17
BDT,123.19,2026-07-06 02:55:17
BGN,1.71,2026-07-06 02:55:17
BHD,0.376,2026-07-06 02:55:17
BIF,2987.04,2026-07-06 02:55:17
BMD,1.0,2026-07-06 02:55:17
BND,1.29,2026-07-06 02:55:17
BOB,6.91,2026-07-06 02:55:17
BRL,5.18,2026-07-06 02:55:17
BSD,1.0,2026-07-06 02:55:17
BTN,95.33,2026-07-06 02:55:17
BWP,13.51,2026-07-06 02:55:17
BYN,2.9,2026-07-06 02:55:17
BZD,2.0,2026-07-06 02:55:17
CAD,1.42,2026-07-06 02:55:17
CDF,2300.87,2026-07-06 02:55:17
CHF,0.804,2026-07-06 02:55:17
CLF,0.0234,2026-07-06 02:55:17
CLP,923.34,2026-07-06 02:55:17
CNH,6.78,2026-07-06 02:55:17
CNY,6.79,2026-07-06 02:55:17
COP,3356.16,2026-07-06 02:55:17
CRC,454.97,2026-07-06 02:55:17
CUP,24.0,2026-07-06 02:55:17
CVE,96.41,2026-07-06 02:55:17
CZK,21.14,2026-07-06 02:55:17
DJF,177.72,2026-07-06 02:55:17
DKK,6.52,2026-07-06 02:55:17
DOP,59.1,2026-07-06 02:55:17
DZD,132.96,2026-07-06 02:55:17
EGP,49.06,2026-07-06 02:55:17
ERN,15.0,2026-07-06 02:55:17
ETB,159.19,2026-07-06 02:55:17
EUR,0.874,2026-07-06 02:55:17
FJD,2.26,2026-07-06 02:55:17
FKP,0.749,2026-07-06 02:55:17
FOK,6.52,2026-07-06 02:55:17
GBP,0.749,2026-07-06 02:55:17
GEL,2.64,2026-07-06 02:55:17
GGP,0.749,2026-07-06 02:55:17
GHS,11.36,2026-07-06 02:55:17
GIP,0.749,2026-07-06 02:55:17
GMD,74.29,2026-07-06 02:55:17
GNF,8784.81,2026-07-06 02:55:17
GTQ,7.62,2026-07-06 02:55:17
GYD,209.25,2026-07-06 02:55:17
HKD,7.84,2026-07-06 02:55:17
HNL,26.69,2026-07-06 02:55:17
HRK,6.59,2026-07-06 02:55:17
HTG,130.7,2026-07-06 02:55:17
HUF,308.73,2026-07-06 02:55:17
IDR,17986.54,2026-07-06 02:55:17
ILS,3.0,2026-07-06 02:55:17
IMP,0.749,2026-07-06 02:55:17
INR,95.34,2026-07-06 02:55:17
IQD,1309.05,2026-07-06 02:55:17
IRR,1153535.68,2026-07-06 02:55:17
ISK,125.63,2026-07-06 02:55:17
JEP,0.749,2026-07-06 02:55:17
JMD,157.14,2026-07-06 02:55:17
JOD,0.709,2026-07-06 02:55:17
JPY,161.39,2026-07-06 02:55:17
KES,129.21,2026-07-06 02:55:17
KGS,87.47,2026-07-06 02:55:17
KHR,4045.9,2026-07-06 02:55:17
KID,1.44,2026-07-06 02:55:17
KMF,430.14,2026-07-06 02:55:17
KRW,1530.98,2026-07-06 02:55:17
KWD,0.309,2026-07-06 02:55:17
KYD,0.833,2026-07-06 02:55:17
KZT,472.63,2026-07-06 02:55:17
LAK,22116.98,2026-07-06 02:55:17
LBP,89500.0,2026-07-06 02:55:17
LKR,334.75,2026-07-06 02:55:17
LRD,181.5,2026-07-06 02:55:17
LSL,16.23,2026-07-06 02:55:17
LYD,6.41,2026-07-06 02:55:17
MAD,9.36,2026-07-06 02:55:17
MDL,17.58,2026-07-06 02:55:17
MGA,4269.56,2026-07-06 02:55:17
MKD,53.91,2026-07-06 02:55:17
MMK,2100.98,2026-07-06 02:55:17
MNT,3563.42,2026-07-06 02:55:17
MOP,8.08,2026-07-06 02:55:17
MRU,39.91,2026-07-06 02:55:17
MUR,47.01,2026-07-06 02:55:17
MVR,15.44,2026-07-06 02:55:17
MWK,1739.51,2026-07-06 02:55:17
MXN,17.48,2026-07-06 02:55:17
MYR,4.07,2026-07-06 02:55:17
