currency,rate,timestamp
USD,1.0,2026-06-25 02:56:40
AED,3.67,2026-06-25 02:56:40
AFN,64.39,2026-06-25 02:56:40
ALL,82.99,2026-06-25 02:56:40
AMD,367.48,2026-06-25 02:56:40
ANG,1.79,2026-06-25 02:56:40
AOA,923.49,2026-06-25 02:56:40
ARS,1478.04,2026-06-25 02:56:40
AUD,1.45,2026-06-25 02:56:40
AWG,1.79,2026-06-25 02:56:40
AZN,1.7,2026-06-25 02:56:40
BAM,1.72,2026-06-25 02:56:40
BBD,2.0,2026-06-25 02:56:40
BDT,122.98,2026-06-25 02:56:40
BGN,1.72,2026-06-25 02:56:40
BHD,0.376,2026-06-25 02:56:40
BIF,2987.68,2026-06-25 02:56:40
BMD,1.0,2026-06-25 02:56:40
BND,1.3,2026-06-25 02:56:40
BOB,6.92,2026-06-25 02:56:40
BRL,5.2,2026-06-25 02:56:40
BSD,1.0,2026-06-25 02:56:40
BTN,94.65,2026-06-25 02:56:40
BWP,13.86,2026-06-25 02:56:40
BYN,2.81,2026-06-25 02:56:40
BZD,2.0,2026-06-25 02:56:40
CAD,1.42,2026-06-25 02:56:40
CDF,2284.57,2026-06-25 02:56:40
CHF,0.813,2026-06-25 02:56:40
CLF,0.0231,2026-06-25 02:56:40
CLP,913.82,2026-06-25 02:56:40
CNH,6.81,2026-06-25 02:56:40
CNY,6.82,2026-06-25 02:56:40
COP,3420.94,2026-06-25 02:56:40
CRC,454.78,2026-06-25 02:56:40
CUP,24.0,2026-06-25 02:56:40
CVE,97.12,2026-06-25 02:56:40
CZK,21.35,2026-06-25 02:56:40
DJF,177.72,2026-06-25 02:56:40
DKK,6.58,2026-06-25 02:56:40
DOP,58.62,2026-06-25 02:56:40
DZD,133.34,2026-06-25 02:56:40
EGP,49.6,2026-06-25 02:56:40
ERN,15.0,2026-06-25 02:56:40
ETB,159.68,2026-06-25 02:56:40
EUR,0.881,2026-06-25 02:56:40
FJD,2.25,2026-06-25 02:56:40
FKP,0.76,2026-06-25 02:56:40
FOK,6.58,2026-06-25 02:56:40
GBP,0.76,2026-06-25 02:56:40
GEL,2.64,2026-06-25 02:56:40
GGP,0.76,2026-06-25 02:56:40
GHS,11.24,2026-06-25 02:56:40
GIP,0.76,2026-06-25 02:56:40
GMD,74.18,2026-06-25 02:56:40
GNF,8767.92,2026-06-25 02:56:40
GTQ,7.62,2026-06-25 02:56:40
GYD,209.07,2026-06-25 02:56:40
HKD,7.84,2026-06-25 02:56:40
HNL,26.73,2026-06-25 02:56:40
HRK,6.64,2026-06-25 02:56:40
HTG,130.64,2026-06-25 02:56:40
HUF,313.57,2026-06-25 02:56:40
IDR,17978.28,2026-06-25 02:56:40
ILS,2.99,2026-06-25 02:56:40
IMP,0.76,2026-06-25 02:56:40
INR,94.65,2026-06-25 02:56:40
IQD,1309.54,2026-06-25 02:56:40
IRR,1289129.67,2026-06-25 02:56:40
ISK,126.8,2026-06-25 02:56:40
JEP,0.76,2026-06-25 02:56:40
JMD,157.41,2026-06-25 02:56:40
JOD,0.709,2026-06-25 02:56:40
JPY,161.74,2026-06-25 02:56:40
KES,129.42,2026-06-25 02:56:40
KGS,87.43,2026-06-25 02:56:40
KHR,4002.84,2026-06-25 02:56:40
KID,1.45,2026-06-25 02:56:40
KMF,433.33,2026-06-25 02:56:40
KRW,1543.26,2026-06-25 02:56:40
KWD,0.309,2026-06-25 02:56:40
KYD,0.833,2026-06-25 02:56:40
KZT,486.62,2026-06-25 02:56:40
LAK,22042.86,2026-06-25 02:56:40
LBP,89500.0,2026-06-25 02:56:40
LKR,335.49,2026-06-25 02:56:40
