currency,rate,timestamp
USD,1.0,2026-08-22 01:02:39
AED,3.67,2026-08-22 01:02:39
AFN,74.77,2026-08-22 01:02:39
ALL,87.5,2026-08-22 01:02:39
AMD,356.51,2026-08-22 01:02:39
ANG,1.79,2026-08-22 01:02:39
AOA,934.92,2026-08-22 01:02:39
ARS,1497.45,2026-08-22 01:02:39
AUD,1.4,2026-08-22 01:02:39
AWG,1.79,2026-08-22 01:02:39
AZN,1.59,2026-08-22 01:02:39
BAM,1.67,2026-08-22 01:02:39
BBD,2.0,2026-08-22 01:02:39
BDT,121.86,2026-08-22 01:02:39
BGN,1.67,2026-08-22 01:02:39
BHD,0.376,2026-08-22 01:02:39
BIF,2665.4,2026-08-22 01:02:39
BMD,1.0,2026-08-22 01:02:39
BND,1.27,2026-08-22 01:02:39
BOB,7.01,2026-08-22 01:02:39
BRL,5.18,2026-08-22 01:02:39
BSD,1.0,2026-08-22 01:02:39
BTN,95.75,2026-08-22 01:02:39
BWP,14.07,2026-08-22 01:02:39
BYN,2.89,2026-08-22 01:02:39
BZD,2.0,2026-08-22 01:02:39
CAD,1.38,2026-08-22 01:02:39
CDF,2191.9,2026-08-22 01:02:39
CHF,0.801,2026-08-22 01:02:39
CLF,0.0207,2026-08-22 01:02:39
CLP,818.42,2026-08-22 01:02:39
CNH,6.72,2026-08-22 01:02:39
CNY,6.74,2026-08-22 01:02:39
COP,3663.88,2026-08-22 01:02:39
CRC,484.5,2026-08-22 01:02:39
CUP,24.0,2026-08-22 01:02:39
CVE,94.39,2026-08-22 01:02:39
CZK,20.64,2026-08-22 01:02:39
DJF,177.72,2026-08-22 01:02:39
DKK,6.4,2026-08-22 01:02:39
DOP,51.08,2026-08-22 01:02:39
DZD,124.48,2026-08-22 01:02:39
EGP,50.88,2026-08-22 01:02:39
ERN,15.0,2026-08-22 01:02:39
ETB,161.55,2026-08-22 01:02:39
EUR,0.856,2026-08-22 01:02:39
FJD,2.19,2026-08-22 01:02:39
FKP,0.733,2026-08-22 01:02:39
FOK,6.4,2026-08-22 01:02:39
GBP,0.733,2026-08-22 01:02:39
GEL,2.47,2026-08-22 01:02:39
GGP,0.733,2026-08-22 01:02:39
GHS,10.54,2026-08-22 01:02:39
GIP,0.733,2026-08-22 01:02:39
GMD,61.7,2026-08-22 01:02:39
GNF,8069.03,2026-08-22 01:02:39
GTQ,7.18,2026-08-22 01:02:39
GYD,193.16,2026-08-22 01:02:39
HKD,7.84,2026-08-22 01:02:39
HNL,22.94,2026-08-22 01:02:39
HRK,6.45,2026-08-22 01:02:39
HTG,127.06,2026-08-22 01:02:39
HUF,310.63,2026-08-22 01:02:39
IDR,17659.14,2026-08-22 01:02:39
ILS,2.99,2026-08-22 01:02:39
IMP,0.733,2026-08-22 01:02:39
INR,95.75,2026-08-22 01:02:39
IQD,1197.83,2026-08-22 01:02:39
IRR,437936.32,2026-08-22 01:02:39
ISK,121.16,2026-08-22 01:02:39
JEP,0.733,2026-08-22 01:02:39
JMD,147.76,2026-08-22 01:02:39
JOD,0.709,2026-08-22 01:02:39
JPY,158.95,2026-08-22 01:02:39
KES,129.42,2026-08-22 01:02:39
KGS,82.48,2026-08-22 01:02:39
KHR,3761.99,2026-08-22 01:02:39
KID,1.4,2026-08-22 01:02:39
KMF,421.14,2026-08-22 01:02:39
KRW,1385.74,2026-08-22 01:02:39
KWD,0.306,2026-08-22 01:02:39
KYD,0.833,2026-08-22 01:02:39
KZT,458.22,2026-08-22 01:02:39
LAK,17444.77,2026-08-22 01:02:39
LBP,89500.0,2026-08-22 01:02:39
LKR,329.78,2026-08-22 01:02:39
LRD,162.69,2026-08-22 01:02:39
LSL,16.02,2026-08-22 01:02:39
LYD,4.52,2026-08-22 01:02:39
MAD,9.23,2026-08-22 01:02:39
MDL,16.61,2026-08-22 01:02:39
MGA,4129.3,2026-08-22 01:02:39
MKD,51.16,2026-08-22 01:02:39
MMK,1930.7,2026-08-22 01:02:39
MNT,3375.85,2026-08-22 01:02:39
MOP,8.08,2026-08-22 01:02:39
MRU,32.06,2026-08-22 01:02:39
MUR,46.53,2026-08-22 01:02:39
MVR,14.32,2026-08-22 01:02:39
MWK,1154.75,2026-08-22 01:02:39
MXN,16.92,2026-08-22 01:02:39
MYR,4.04,2026-08-22 01:02:39
MZN,60.6,2026-08-22 01:02:39
NAD,16.02,2026-08-22 01:02:39
NGN,1349.67,2026-08-22 01:02:39
NIO,33.64,2026-08-22 01:02:39
NOK,9.3,2026-08-22 01:02:39
NPR,153.21,2026-08-22 01:02:39
NZD,1.67,2026-08-22 01:02:39
OMR,0.384,2026-08-22 01:02:39
PAB,1.0,2026-08-22 01:02:39
PEN,3.33,2026-08-22 01:02:39
PGK,3.4,2026-08-22 01:02:39
PHP,61.72,2026-08-22 01:02:39
PKR,270.02,2026-08-22 01:02:39
PLN,3.69,2026-08-22 01:02:39
PYG,6494.95,2026-08-22 01:02:39
QAR,3.64,2026-08-22 01:02:39
RON,4.49,2026-08-22 01:02:39
RSD,100.38,2026-08-22 01:02:39
RUB,83.47,2026-08-22 01:02:39
RWF,1228.53,2026-08-22 01:02:39
SAR,3.75,2026-08-22 01:02:39
SBD,7.75,2026-08-22 01:02:39
SCR,12.86,2026-08-22 01:02:39
