currency,rate,timestamp
USD,1.0,2026-07-18 02:09:47
AED,3.67,2026-07-18 02:09:47
AFN,66.01,2026-07-18 02:09:47
ALL,81.85,2026-07-18 02:09:47
AMD,366.67,2026-07-18 02:09:47
ANG,1.79,2026-07-18 02:09:47
AOA,926.86,2026-07-18 02:09:47
ARS,1480.12,2026-07-18 02:09:47
AUD,1.43,2026-07-18 02:09:47
AWG,1.79,2026-07-18 02:09:47
AZN,1.7,2026-07-18 02:09:47
BAM,1.71,2026-07-18 02:09:47
BBD,2.0,2026-07-18 02:09:47
BDT,123.25,2026-07-18 02:09:47
BGN,1.71,2026-07-18 02:09:47
BHD,0.376,2026-07-18 02:09:47
BIF,2992.64,2026-07-18 02:09:47
BMD,1.0,2026-07-18 02:09:47
BND,1.29,2026-07-18 02:09:47
BOB,10.53,2026-07-18 02:09:47
BRL,5.1,2026-07-18 02:09:47
BSD,1.0,2026-07-18 02:09:47
BTN,96.41,2026-07-18 02:09:47
BWP,14.05,2026-07-18 02:09:47
BYN,2.88,2026-07-18 02:09:47
BZD,2.0,2026-07-18 02:09:47
CAD,1.4,2026-07-18 02:09:47
CDF,2272.55,2026-07-18 02:09:47
CHF,0.807,2026-07-18 02:09:47
CLF,0.0234,2026-07-18 02:09:47
CLP,924.74,2026-07-18 02:09:47
CNH,6.78,2026-07-18 02:09:47
CNY,6.78,2026-07-18 02:09:47
COP,3225.08,2026-07-18 02:09:47
CRC,454.02,2026-07-18 02:09:47
CUP,24.0,2026-07-18 02:09:47
CVE,96.42,2026-07-18 02:09:47
CZK,21.16,2026-07-18 02:09:47
DJF,177.72,2026-07-18 02:09:47
DKK,6.53,2026-07-18 02:09:47
DOP,58.37,2026-07-18 02:09:47
DZD,133.06,2026-07-18 02:09:47
EGP,50.54,2026-07-18 02:09:47
ERN,15.0,2026-07-18 02:09:47
ETB,160.89,2026-07-18 02:09:47
EUR,0.874,2026-07-18 02:09:47
FJD,2.24,2026-07-18 02:09:47
FKP,0.744,2026-07-18 02:09:47
FOK,6.53,2026-07-18 02:09:47
GBP,0.744,2026-07-18 02:09:47
GEL,2.63,2026-07-18 02:09:47
GGP,0.744,2026-07-18 02:09:47
GHS,11.57,2026-07-18 02:09:47
GIP,0.744,2026-07-18 02:09:47
GMD,74.33,2026-07-18 02:09:47
GNF,8777.19,2026-07-18 02:09:47
GTQ,7.63,2026-07-18 02:09:47
GYD,209.23,2026-07-18 02:09:47
HKD,7.84,2026-07-18 02:09:47
HNL,26.76,2026-07-18 02:09:47
HRK,6.59,2026-07-18 02:09:47
HTG,130.68,2026-07-18 02:09:47
HUF,316.96,2026-07-18 02:09:47
IDR,17966.85,2026-07-18 02:09:47
ILS,3.04,2026-07-18 02:09:47
IMP,0.744,2026-07-18 02:09:47
INR,96.41,2026-07-18 02:09:47
IQD,1309.35,2026-07-18 02:09:47
IRR,1321355.39,2026-07-18 02:09:47
ISK,125.33,2026-07-18 02:09:47
JEP,0.744,2026-07-18 02:09:47
JMD,158.49,2026-07-18 02:09:47
JOD,0.709,2026-07-18 02:09:47
JPY,162.4,2026-07-18 02:09:47
KES,129.33,2026-07-18 02:09:47
KGS,87.44,2026-07-18 02:09:47
KHR,4043.8,2026-07-18 02:09:47
KID,1.43,2026-07-18 02:09:47
KMF,430.2,2026-07-18 02:09:47
KRW,1486.87,2026-07-18 02:09:47
KWD,0.309,2026-07-18 02:09:47
KYD,0.833,2026-07-18 02:09:47
KZT,471.74,2026-07-18 02:09:47
LAK,22288.71,2026-07-18 02:09:47
LBP,89500.0,2026-07-18 02:09:47
LKR,336.16,2026-07-18 02:09:47
LRD,180.99,2026-07-18 02:09:47
LSL,16.5,2026-07-18 02:09:47
LYD,6.4,2026-07-18 02:09:47
MAD,9.34,2026-07-18 02:09:47
MDL,17.56,2026-07-18 02:09:47
MGA,4293.71,2026-07-18 02:09:47
MKD,53.74,2026-07-18 02:09:47
MMK,2102.5,2026-07-18 02:09:47
MNT,3621.55,2026-07-18 02:09:47
MOP,8.07,2026-07-18 02:09:47
MRU,40.1,2026-07-18 02:09:47
MUR,47.12,2026-07-18 02:09:47
MVR,15.45,2026-07-18 02:09:47
MWK,1745.75,2026-07-18 02:09:47
MXN,17.52,2026-07-18 02:09:47
MYR,4.08,2026-07-18 02:09:47
MZN,63.59,2026-07-18 02:09:47
NAD,16.5,2026-07-18 02:09:47
NGN,1380.43,2026-07-18 02:09:47
NIO,36.78,2026-07-18 02:09:47
NOK,9.65,2026-07-18 02:09:47
NPR,154.26,2026-07-18 02:09:47
NZD,1.71,2026-07-18 02:09:47
OMR,0.384,2026-07-18 02:09:47
PAB,1.0,2026-07-18 02:09:47
PEN,3.4,2026-07-18 02:09:47
PGK,4.43,2026-07-18 02:09:47
PHP,61.67,2026-07-18 02:09:47
PKR,278.01,2026-07-18 02:09:47
PLN,3.79,2026-07-18 02:09:47
PYG,6041.08,2026-07-18 02:09:47
QAR,3.64,2026-07-18 02:09:47
RON,4.58,2026-07-18 02:09:47
RSD,102.59,2026-07-18 02:09:47
RUB,77.92,2026-07-18 02:09:47
RWF,1471.99,2026-07-18 02:09:47
SAR,3.75,2026-07-18 02:09:47
SBD,7.96,2026-07-18 02:09:47
SCR,14.71,2026-07-18 02:09:47
SDG,510.35,2026-07-18 02:09:47
SEK,9.65,2026-07-18 02:09:47
SGD,1.29,2026-07-18 02:09:47
SHP,0.744,2026-07-18 02:09:47
SLE,24.36,2026-07-18 02:09:47
SLL,24357.91,2026-07-18 02:09:47
SOS,571.64,2026-07-18 02:09:47
SRD,37.86,2026-07-18 02:09:47
SSP,4842.71,2026-07-18 02:09:47
STN,21.42,2026-07-18 02:09:47
SYP,121.91,2026-07-18 02:09:47
SZL,16.5,2026-07-18 02:09:47
THB,33.62,2026-07-18 02:09:47
TJS,9.24,2026-07-18 02:09:47
TMT,3.5,2026-07-18 02:09:47
TND,2.95,2026-07-18 02:09:47
TOP,2.38,2026-07-18 02:09:47
TRY,47.17,2026-07-18 02:09:47
TTD,6.76,2026-07-18 02:09:47
TVD,1.43,2026-07-18 02:09:47
TWD,32.36,2026-07-18 02:09:47
TZS,2629.09,2026-07-18 02:09:47
UAH,44.65,2026-07-18 02:09:47
UGX,3669.52,2026-07-18 02:09:47
UYU,40.16,2026-07-18 02:09:47
UZS,12097.91,2026-07-18 02:09:47
VES,736.93,2026-07-18 02:09:47
VND,26203.03,2026-07-18 02:09:47
VUV,119.59,2026-07-18 02:09:47
WST,2.71,2026-07-18 02:09:47
XAF,573.6,2026-07-18 02:09:47
XCD,2.7,2026-07-18 02:09:47
