currency,rate,timestamp
USD,1.0,2026-06-27 02:51:12
AED,3.67,2026-06-27 02:51:12
AFN,64.54,2026-06-27 02:51:12
ALL,83.09,2026-06-27 02:51:12
AMD,367.82,2026-06-27 02:51:12
ANG,1.79,2026-06-27 02:51:12
AOA,926.3,2026-06-27 02:51:12
ARS,1474.72,2026-06-27 02:51:12
AUD,1.45,2026-06-27 02:51:12
AWG,1.79,2026-06-27 02:51:12
AZN,1.7,2026-06-27 02:51:12
BAM,1.72,2026-06-27 02:51:12
BBD,2.0,2026-06-27 02:51:12
BDT,122.97,2026-06-27 02:51:12
BGN,1.72,2026-06-27 02:51:12
BHD,0.376,2026-06-27 02:51:12
BIF,2991.58,2026-06-27 02:51:12
BMD,1.0,2026-06-27 02:51:12
BND,1.29,2026-06-27 02:51:12
BOB,6.92,2026-06-27 02:51:12
BRL,5.18,2026-06-27 02:51:12
BSD,1.0,2026-06-27 02:51:12
BTN,94.45,2026-06-27 02:51:12
BWP,14.03,2026-06-27 02:51:12
BYN,2.87,2026-06-27 02:51:12
BZD,2.0,2026-06-27 02:51:12
CAD,1.42,2026-06-27 02:51:12
CDF,2283.71,2026-06-27 02:51:12
CHF,0.809,2026-06-27 02:51:12
CLF,0.0233,2026-06-27 02:51:12
CLP,920.76,2026-06-27 02:51:12
CNH,6.8,2026-06-27 02:51:12
CNY,6.81,2026-06-27 02:51:12
COP,3427.11,2026-06-27 02:51:12
CRC,455.45,2026-06-27 02:51:12
CUP,24.0,2026-06-27 02:51:12
CVE,96.79,2026-06-27 02:51:12
CZK,21.3,2026-06-27 02:51:12
DJF,177.72,2026-06-27 02:51:12
DKK,6.55,2026-06-27 02:51:12
DOP,58.76,2026-06-27 02:51:12
DZD,133.46,2026-06-27 02:51:12
EGP,49.52,2026-06-27 02:51:12
ERN,15.0,2026-06-27 02:51:12
ETB,160.15,2026-06-27 02:51:12
EUR,0.878,2026-06-27 02:51:12
FJD,2.27,2026-06-27 02:51:12
FKP,0.757,2026-06-27 02:51:12
FOK,6.55,2026-06-27 02:51:12
GBP,0.757,2026-06-27 02:51:12
GEL,2.64,2026-06-27 02:51:12
GGP,0.757,2026-06-27 02:51:12
GHS,11.27,2026-06-27 02:51:12
GIP,0.757,2026-06-27 02:51:12
GMD,74.24,2026-06-27 02:51:12
GNF,8771.91,2026-06-27 02:51:12
GTQ,7.63,2026-06-27 02:51:12
GYD,209.11,2026-06-27 02:51:12
HKD,7.84,2026-06-27 02:51:12
HNL,26.77,2026-06-27 02:51:12
HRK,6.61,2026-06-27 02:51:12
HTG,130.67,2026-06-27 02:51:12
HUF,310.7,2026-06-27 02:51:12
IDR,17905.82,2026-06-27 02:51:12
ILS,3.0,2026-06-27 02:51:12
IMP,0.757,2026-06-27 02:51:12
INR,94.45,2026-06-27 02:51:12
IQD,1309.77,2026-06-27 02:51:12
IRR,1314517.31,2026-06-27 02:51:12
