currency,rate,timestamp
USD,1.0,2026-07-16 02:22:12
AED,3.67,2026-07-16 02:22:12
AFN,66.0,2026-07-16 02:22:12
ALL,82.11,2026-07-16 02:22:12
AMD,366.68,2026-07-16 02:22:12
ANG,1.79,2026-07-16 02:22:12
AOA,923.28,2026-07-16 02:22:12
ARS,1475.44,2026-07-16 02:22:12
AUD,1.43,2026-07-16 02:22:12
AWG,1.79,2026-07-16 02:22:12
AZN,1.7,2026-07-16 02:22:12
BAM,1.71,2026-07-16 02:22:12
BBD,2.0,2026-07-16 02:22:12
BDT,123.33,2026-07-16 02:22:12
BGN,1.71,2026-07-16 02:22:12
BHD,0.376,2026-07-16 02:22:12
BIF,2988.64,2026-07-16 02:22:12
BMD,1.0,2026-07-16 02:22:12
BND,1.29,2026-07-16 02:22:12
BOB,10.41,2026-07-16 02:22:12
BRL,5.08,2026-07-16 02:22:12
BSD,1.0,2026-07-16 02:22:12
BTN,96.33,2026-07-16 02:22:12
BWP,13.88,2026-07-16 02:22:12
BYN,2.88,2026-07-16 02:22:12
BZD,2.0,2026-07-16 02:22:12
CAD,1.4,2026-07-16 02:22:12
CDF,2282.04,2026-07-16 02:22:12
CHF,0.807,2026-07-16 02:22:12
CLF,0.0235,2026-07-16 02:22:12
CLP,927.25,2026-07-16 02:22:12
CNH,6.77,2026-07-16 02:22:12
CNY,6.78,2026-07-16 02:22:12
COP,3247.07,2026-07-16 02:22:12
CRC,454.33,2026-07-16 02:22:12
CUP,24.0,2026-07-16 02:22:12
CVE,96.31,2026-07-16 02:22:12
CZK,21.15,2026-07-16 02:22:12
DJF,177.72,2026-07-16 02:22:12
DKK,6.52,2026-07-16 02:22:12
DOP,58.48,2026-07-16 02:22:12
DZD,133.2,2026-07-16 02:22:12
EGP,50.55,2026-07-16 02:22:12
ERN,15.0,2026-07-16 02:22:12
ETB,159.72,2026-07-16 02:22:12
EUR,0.873,2026-07-16 02:22:12
FJD,2.23,2026-07-16 02:22:12
FKP,0.742,2026-07-16 02:22:12
FOK,6.52,2026-07-16 02:22:12
GBP,0.742,2026-07-16 02:22:12
GEL,2.63,2026-07-16 02:22:12
GGP,0.742,2026-07-16 02:22:12
GHS,11.53,2026-07-16 02:22:12
GIP,0.742,2026-07-16 02:22:12
GMD,74.33,2026-07-16 02:22:12
GNF,8776.99,2026-07-16 02:22:12
GTQ,7.63,2026-07-16 02:22:12
GYD,209.24,2026-07-16 02:22:12
HKD,7.84,2026-07-16 02:22:12
HNL,26.79,2026-07-16 02:22:12
HRK,6.58,2026-07-16 02:22:12
HTG,130.7,2026-07-16 02:22:12
HUF,313.64,2026-07-16 02:22:12
IDR,18074.01,2026-07-16 02:22:12
ILS,3.0,2026-07-16 02:22:12
IMP,0.742,2026-07-16 02:22:12
INR,96.33,2026-07-16 02:22:12
IQD,1310.03,2026-07-16 02:22:12
IRR,1295270.34,2026-07-16 02:22:12
ISK,125.48,2026-07-16 02:22:12
JEP,0.742,2026-07-16 02:22:12
JMD,158.46,2026-07-16 02:22:12
JOD,0.709,2026-07-16 02:22:12
JPY,162.16,2026-07-16 02:22:12
KES,129.37,2026-07-16 02:22:12
KGS,87.48,2026-07-16 02:22:12
KHR,4043.33,2026-07-16 02:22:12
KID,1.43,2026-07-16 02:22:12
KMF,429.7,2026-07-16 02:22:12
KRW,1488.31,2026-07-16 02:22:12
KWD,0.309,2026-07-16 02:22:12
KYD,0.833,2026-07-16 02:22:12
KZT,469.74,2026-07-16 02:22:12
LAK,22372.95,2026-07-16 02:22:12
LBP,89500.0,2026-07-16 02:22:12
LKR,336.16,2026-07-16 02:22:12
LRD,181.5,2026-07-16 02:22:12
LSL,16.32,2026-07-16 02:22:12
LYD,6.41,2026-07-16 02:22:12
MAD,9.34,2026-07-16 02:22:12
MDL,17.61,2026-07-16 02:22:12
MGA,4283.16,2026-07-16 02:22:12
MKD,53.96,2026-07-16 02:22:12
MMK,2102.94,2026-07-16 02:22:12
MNT,3613.38,2026-07-16 02:22:12
MOP,8.07,2026-07-16 02:22:12
MRU,40.05,2026-07-16 02:22:12
MUR,47.13,2026-07-16 02:22:12
MVR,15.45,2026-07-16 02:22:12
MWK,1740.82,2026-07-16 02:22:12
MXN,17.39,2026-07-16 02:22:12
MYR,4.07,2026-07-16 02:22:12
