currency,rate,timestamp
USD,1.0,2026-09-12 03:01:58
AED,3.67,2026-09-12 03:01:58
AFN,64.59,2026-09-12 03:01:58
ALL,79.15,2026-09-12 03:01:58
AMD,363.53,2026-09-12 03:01:58
ANG,1.79,2026-09-12 03:01:58
AOA,929.01,2026-09-12 03:01:58
ARS,1509.91,2026-09-12 03:01:58
AUD,1.39,2026-09-12 03:01:58
AWG,1.79,2026-09-12 03:01:58
AZN,1.7,2026-09-12 03:01:58
BAM,1.69,2026-09-12 03:01:58
BBD,2.0,2026-09-12 03:01:58
BDT,123.29,2026-09-12 03:01:58
BGN,1.69,2026-09-12 03:01:58
BHD,0.376,2026-09-12 03:01:58
BIF,3003.77,2026-09-12 03:01:58
BMD,1.0,2026-09-12 03:01:58
BND,1.27,2026-09-12 03:01:58
BOB,12.59,2026-09-12 03:01:58
BRL,5.11,2026-09-12 03:01:58
BSD,1.0,2026-09-12 03:01:58
BTN,95.6,2026-09-12 03:01:58
BWP,13.88,2026-09-12 03:01:58
BYN,3.04,2026-09-12 03:01:58
BZD,2.0,2026-09-12 03:01:58
CAD,1.39,2026-09-12 03:01:58
CDF,2305.24,2026-09-12 03:01:58
CHF,0.816,2026-09-12 03:01:58
CLF,0.0237,2026-09-12 03:01:58
CLP,938.18,2026-09-12 03:01:58
CNH,6.71,2026-09-12 03:01:58
CNY,6.73,2026-09-12 03:01:58
COP,3105.8,2026-09-12 03:01:58
CRC,454.37,2026-09-12 03:01:58
CUP,24.0,2026-09-12 03:01:58
CVE,95.05,2026-09-12 03:01:58
CZK,20.9,2026-09-12 03:01:58
DJF,177.72,2026-09-12 03:01:58
DKK,6.45,2026-09-12 03:01:58
DOP,58.83,2026-09-12 03:01:58
DZD,133.12,2026-09-12 03:01:58
EGP,51.35,2026-09-12 03:01:58
ERN,15.0,2026-09-12 03:01:58
ETB,161.1,2026-09-12 03:01:58
EUR,0.862,2026-09-12 03:01:58
FJD,2.22,2026-09-12 03:01:58
FKP,0.74,2026-09-12 03:01:58
FOK,6.44,2026-09-12 03:01:58
GBP,0.74,2026-09-12 03:01:58
GEL,2.61,2026-09-12 03:01:58
GGP,0.74,2026-09-12 03:01:58
GHS,11.41,2026-09-12 03:01:58
GIP,0.74,2026-09-12 03:01:58
GMD,74.71,2026-09-12 03:01:58
GNF,8788.09,2026-09-12 03:01:58
GTQ,7.64,2026-09-12 03:01:58
GYD,209.29,2026-09-12 03:01:58
HKD,7.84,2026-09-12 03:01:58
HNL,26.85,2026-09-12 03:01:58
HRK,6.5,2026-09-12 03:01:58
HTG,130.72,2026-09-12 03:01:58
HUF,313.52,2026-09-12 03:01:58
IDR,17606.13,2026-09-12 03:01:58
ILS,3.04,2026-09-12 03:01:58
IMP,0.74,2026-09-12 03:01:58
INR,95.6,2026-09-12 03:01:58
IQD,1310.98,2026-09-12 03:01:58
IRR,1420227.8,2026-09-12 03:01:58
ISK,120.47,2026-09-12 03:01:58
JEP,0.74,2026-09-12 03:01:58
JMD,157.95,2026-09-12 03:01:58
JOD,0.709,2026-09-12 03:01:58
JPY,153.76,2026-09-12 03:01:58
KES,129.45,2026-09-12 03:01:58
KGS,87.49,2026-09-12 03:01:58
KHR,4044.03,2026-09-12 03:01:58
KID,1.39,2026-09-12 03:01:58
KMF,424.11,2026-09-12 03:01:58
KRW,1342.53,2026-09-12 03:01:58
KWD,0.308,2026-09-12 03:01:58
KYD,0.833,2026-09-12 03:01:58
KZT,450.95,2026-09-12 03:01:58
LAK,22201.98,2026-09-12 03:01:58
LBP,89500.0,2026-09-12 03:01:58
LKR,328.25,2026-09-12 03:01:58
LRD,174.76,2026-09-12 03:01:58
LSL,16.15,2026-09-12 03:01:58
LYD,6.33,2026-09-12 03:01:58
MAD,9.37,2026-09-12 03:01:58
MDL,17.27,2026-09-12 03:01:58
MGA,4319.12,2026-09-12 03:01:58
MKD,52.98,2026-09-12 03:01:58
MMK,2101.51,2026-09-12 03:01:58
MNT,3630.07,2026-09-12 03:01:58
MOP,8.08,2026-09-12 03:01:58
MRU,40.14,2026-09-12 03:01:58
MUR,46.9,2026-09-12 03:01:58
MVR,15.45,2026-09-12 03:01:58
MWK,1747.48,2026-09-12 03:01:58
MXN,16.97,2026-09-12 03:01:58
MYR,4.07,2026-09-12 03:01:58
MZN,63.72,2026-09-12 03:01:58
NAD,16.15,2026-09-12 03:01:58
NGN,1327.27,2026-09-12 03:01:58
NIO,36.82,2026-09-12 03:01:58
NOK,9.29,2026-09-12 03:01:58
NPR,152.97,2026-09-12 03:01:58
NZD,1.72,2026-09-12 03:01:58
OMR,0.384,2026-09-12 03:01:58
PAB,1.0,2026-09-12 03:01:58
PEN,3.36,2026-09-12 03:01:58
PGK,4.51,2026-09-12 03:01:58
PHP,62.69,2026-09-12 03:01:58
PKR,277.72,2026-09-12 03:01:58
PLN,3.72,2026-09-12 03:01:58
PYG,5904.04,2026-09-12 03:01:58
