currency,rate,timestamp
USD,1.0,2026-07-28 02:13:12
AED,3.67,2026-07-28 02:13:12
AFN,66.19,2026-07-28 02:13:12
ALL,82.31,2026-07-28 02:13:12
AMD,366.32,2026-07-28 02:13:12
ANG,1.79,2026-07-28 02:13:12
AOA,924.8,2026-07-28 02:13:12
ARS,1498.51,2026-07-28 02:13:12
AUD,1.43,2026-07-28 02:13:12
AWG,1.79,2026-07-28 02:13:12
AZN,1.7,2026-07-28 02:13:12
BAM,1.72,2026-07-28 02:13:12
BBD,2.0,2026-07-28 02:13:12
BDT,123.44,2026-07-28 02:13:12
BGN,1.72,2026-07-28 02:13:12
BHD,0.376,2026-07-28 02:13:12
BIF,2993.72,2026-07-28 02:13:12
BMD,1.0,2026-07-28 02:13:12
BND,1.29,2026-07-28 02:13:12
BOB,11.06,2026-07-28 02:13:12
BRL,5.09,2026-07-28 02:13:12
BSD,1.0,2026-07-28 02:13:12
BTN,95.93,2026-07-28 02:13:12
BWP,14.06,2026-07-28 02:13:12
BYN,2.87,2026-07-28 02:13:12
BZD,2.0,2026-07-28 02:13:12
CAD,1.41,2026-07-28 02:13:12
CDF,2279.52,2026-07-28 02:13:12
CHF,0.818,2026-07-28 02:13:12
CLF,0.024,2026-07-28 02:13:12
CLP,949.1,2026-07-28 02:13:12
CNH,6.77,2026-07-28 02:13:12
CNY,6.77,2026-07-28 02:13:12
COP,3215.61,2026-07-28 02:13:12
CRC,455.2,2026-07-28 02:13:12
CUP,24.0,2026-07-28 02:13:12
CVE,96.9,2026-07-28 02:13:12
CZK,21.24,2026-07-28 02:13:12
DJF,177.72,2026-07-28 02:13:12
DKK,6.56,2026-07-28 02:13:12
DOP,58.17,2026-07-28 02:13:12
DZD,133.41,2026-07-28 02:13:12
EGP,50.72,2026-07-28 02:13:12
ERN,15.0,2026-07-28 02:13:12
ETB,160.11,2026-07-28 02:13:12
EUR,0.879,2026-07-28 02:13:12
FJD,2.22,2026-07-28 02:13:12
FKP,0.752,2026-07-28 02:13:12
FOK,6.56,2026-07-28 02:13:12
GBP,0.752,2026-07-28 02:13:12
GEL,2.63,2026-07-28 02:13:12
GGP,0.752,2026-07-28 02:13:12
GHS,11.66,2026-07-28 02:13:12
GIP,0.752,2026-07-28 02:13:12
GMD,74.44,2026-07-28 02:13:12
GNF,8785.75,2026-07-28 02:13:12
GTQ,7.63,2026-07-28 02:13:12
GYD,209.11,2026-07-28 02:13:12
HKD,7.84,2026-07-28 02:13:12
HNL,26.78,2026-07-28 02:13:12
HRK,6.62,2026-07-28 02:13:12
HTG,130.69,2026-07-28 02:13:12
HUF,316.3,2026-07-28 02:13:12
IDR,18067.5,2026-07-28 02:13:12
ILS,3.05,2026-07-28 02:13:12
IMP,0.752,2026-07-28 02:13:12
INR,95.94,2026-07-28 02:13:12
IQD,1309.81,2026-07-28 02:13:12
IRR,1267428.12,2026-07-28 02:13:12
ISK,125.39,2026-07-28 02:13:12
JEP,0.752,2026-07-28 02:13:12
JMD,158.24,2026-07-28 02:13:12
JOD,0.709,2026-07-28 02:13:12
JPY,163.72,2026-07-28 02:13:12
KES,129.49,2026-07-28 02:13:12
KGS,87.43,2026-07-28 02:13:12
KHR,4049.66,2026-07-28 02:13:12
KID,1.43,2026-07-28 02:13:12
KMF,432.33,2026-07-28 02:13:12
KRW,1467.33,2026-07-28 02:13:12
KWD,0.31,2026-07-28 02:13:12
KYD,0.833,2026-07-28 02:13:12
KZT,474.87,2026-07-28 02:13:12
LAK,22393.91,2026-07-28 02:13:12
LBP,89500.0,2026-07-28 02:13:12
LKR,335.96,2026-07-28 02:13:12
LRD,180.85,2026-07-28 02:13:12
LSL,16.76,2026-07-28 02:13:12
LYD,6.4,2026-07-28 02:13:12
MAD,9.37,2026-07-28 02:13:12
MDL,17.62,2026-07-28 02:13:12
MGA,4312.77,2026-07-28 02:13:12
MKD,54.04,2026-07-28 02:13:12
MMK,2098.12,2026-07-28 02:13:12
MNT,3579.53,2026-07-28 02:13:12
MOP,8.08,2026-07-28 02:13:12
MRU,40.13,2026-07-28 02:13:12
MUR,47.33,2026-07-28 02:13:12
MVR,15.46,2026-07-28 02:13:12
MWK,1745.58,2026-07-28 02:13:12
MXN,17.46,2026-07-28 02:13:12
MYR,4.09,2026-07-28 02:13:12
MZN,63.44,2026-07-28 02:13:12
NAD,16.76,2026-07-28 02:13:12
NGN,1364.03,2026-07-28 02:13:12
NIO,36.8,2026-07-28 02:13:12
NOK,9.66,2026-07-28 02:13:12
NPR,153.5,2026-07-28 02:13:12
NZD,1.73,2026-07-28 02:13:12
OMR,0.384,2026-07-28 02:13:12
PAB,1.0,2026-07-28 02:13:12
PEN,3.4,2026-07-28 02:13:12
PGK,4.47,2026-07-28 02:13:12
PHP,61.74,2026-07-28 02:13:12
PKR,277.86,2026-07-28 02:13:12
PLN,3.8,2026-07-28 02:13:12
PYG,6037.9,2026-07-28 02:13:12
QAR,3.64,2026-07-28 02:13:12
RON,4.59,2026-07-28 02:13:12
RSD,103.15,2026-07-28 02:13:12
RUB,77.99,2026-07-28 02:13:12
RWF,1473.25,2026-07-28 02:13:12
SAR,3.75,2026-07-28 02:13:12
SBD,8.03,2026-07-28 02:13:12
SCR,14.5,2026-07-28 02:13:12
SDG,453.79,2026-07-28 02:13:12
SEK,9.72,2026-07-28 02:13:12
SGD,1.29,2026-07-28 02:13:12
