currency,rate,timestamp
USD,1.0,2026-06-19 04:02:40
AED,3.67,2026-06-19 04:02:40
AFN,63.99,2026-06-19 04:02:40
ALL,82.38,2026-06-19 04:02:40
AMD,368.33,2026-06-19 04:02:40
ANG,1.79,2026-06-19 04:02:40
AOA,924.95,2026-06-19 04:02:40
ARS,1449.58,2026-06-19 04:02:40
AUD,1.43,2026-06-19 04:02:40
AWG,1.79,2026-06-19 04:02:40
AZN,1.7,2026-06-19 04:02:40
BAM,1.71,2026-06-19 04:02:40
BBD,2.0,2026-06-19 04:02:40
BDT,122.82,2026-06-19 04:02:40
BGN,1.71,2026-06-19 04:02:40
BHD,0.376,2026-06-19 04:02:40
BIF,2989.78,2026-06-19 04:02:40
BMD,1.0,2026-06-19 04:02:40
BND,1.29,2026-06-19 04:02:40
BOB,6.93,2026-06-19 04:02:40
BRL,5.15,2026-06-19 04:02:40
BSD,1.0,2026-06-19 04:02:40
BTN,94.41,2026-06-19 04:02:40
BWP,13.79,2026-06-19 04:02:40
BYN,2.77,2026-06-19 04:02:40
BZD,2.0,2026-06-19 04:02:40
CAD,1.41,2026-06-19 04:02:40
CDF,2298.99,2026-06-19 04:02:40
CHF,0.804,2026-06-19 04:02:40
CLF,0.0225,2026-06-19 04:02:40
CLP,890.63,2026-06-19 04:02:40
CNH,6.77,2026-06-19 04:02:40
CNY,6.78,2026-06-19 04:02:40
COP,3453.33,2026-06-19 04:02:40
CRC,454.68,2026-06-19 04:02:40
CUP,24.0,2026-06-19 04:02:40
CVE,96.13,2026-06-19 04:02:40
CZK,21.1,2026-06-19 04:02:40
DJF,177.72,2026-06-19 04:02:40
DKK,6.51,2026-06-19 04:02:40
DOP,58.63,2026-06-19 04:02:40
DZD,133.58,2026-06-19 04:02:40
EGP,49.92,2026-06-19 04:02:40
ERN,15.0,2026-06-19 04:02:40
ETB,158.52,2026-06-19 04:02:40
EUR,0.872,2026-06-19 04:02:40
FJD,2.25,2026-06-19 04:02:40
FKP,0.756,2026-06-19 04:02:40
FOK,6.51,2026-06-19 04:02:40
GBP,0.756,2026-06-19 04:02:40
