currency,rate,timestamp
USD,1.0,2026-08-26 01:06:40
AED,3.67,2026-08-26 01:06:40
AFN,65.06,2026-08-26 01:06:40
ALL,79.28,2026-08-26 01:06:40
AMD,365.15,2026-08-26 01:06:40
ANG,1.79,2026-08-26 01:06:40
AOA,926.24,2026-08-26 01:06:40
ARS,1511.53,2026-08-26 01:06:40
AUD,1.4,2026-08-26 01:06:40
AWG,1.79,2026-08-26 01:06:40
AZN,1.7,2026-08-26 01:06:40
BAM,1.68,2026-08-26 01:06:40
BBD,2.0,2026-08-26 01:06:40
BDT,122.57,2026-08-26 01:06:40
BGN,1.68,2026-08-26 01:06:40
BHD,0.376,2026-08-26 01:06:40
BIF,2989.73,2026-08-26 01:06:40
BMD,1.0,2026-08-26 01:06:40
BND,1.27,2026-08-26 01:06:40
BOB,11.51,2026-08-26 01:06:40
BRL,5.15,2026-08-26 01:06:40
BSD,1.0,2026-08-26 01:06:40
BTN,95.43,2026-08-26 01:06:40
BWP,13.66,2026-08-26 01:06:40
BYN,3.01,2026-08-26 01:06:40
BZD,2.0,2026-08-26 01:06:40
CAD,1.38,2026-08-26 01:06:40
CDF,2291.41,2026-08-26 01:06:40
CHF,0.802,2026-08-26 01:06:40
CLF,0.0231,2026-08-26 01:06:40
CLP,913.14,2026-08-26 01:06:40
CNH,6.72,2026-08-26 01:06:40
CNY,6.74,2026-08-26 01:06:40
COP,3062.96,2026-08-26 01:06:40
CRC,453.27,2026-08-26 01:06:40
CUP,24.0,2026-08-26 01:06:40
CVE,94.49,2026-08-26 01:06:40
CZK,20.64,2026-08-26 01:06:40
DJF,177.72,2026-08-26 01:06:40
DKK,6.41,2026-08-26 01:06:40
DOP,58.71,2026-08-26 01:06:40
DZD,133.05,2026-08-26 01:06:40
EGP,50.42,2026-08-26 01:06:40
ERN,15.0,2026-08-26 01:06:40
ETB,160.96,2026-08-26 01:06:40
EUR,0.857,2026-08-26 01:06:40
FJD,2.22,2026-08-26 01:06:40
FKP,0.733,2026-08-26 01:06:40
FOK,6.41,2026-08-26 01:06:40
GBP,0.733,2026-08-26 01:06:40
GEL,2.61,2026-08-26 01:06:40
GGP,0.733,2026-08-26 01:06:40
GHS,11.18,2026-08-26 01:06:40
GIP,0.733,2026-08-26 01:06:40
GMD,74.74,2026-08-26 01:06:40
GNF,8774.73,2026-08-26 01:06:40
GTQ,7.63,2026-08-26 01:06:40
GYD,208.95,2026-08-26 01:06:40
HKD,7.84,2026-08-26 01:06:40
HNL,26.82,2026-08-26 01:06:40
HRK,6.46,2026-08-26 01:06:40
HTG,130.75,2026-08-26 01:06:40
HUF,309.79,2026-08-26 01:06:40
IDR,17714.57,2026-08-26 01:06:40
ILS,2.98,2026-08-26 01:06:40
IMP,0.733,2026-08-26 01:06:40
INR,95.43,2026-08-26 01:06:40
IQD,1309.85,2026-08-26 01:06:40
IRR,1470794.02,2026-08-26 01:06:40
ISK,120.92,2026-08-26 01:06:40
JEP,0.733,2026-08-26 01:06:40
JMD,158.44,2026-08-26 01:06:40
JOD,0.709,2026-08-26 01:06:40
JPY,159.25,2026-08-26 01:06:40
KES,129.46,2026-08-26 01:06:40
KGS,87.48,2026-08-26 01:06:40
KHR,4033.74,2026-08-26 01:06:40
KID,1.4,2026-08-26 01:06:40
KMF,421.57,2026-08-26 01:06:40
KRW,1383.12,2026-08-26 01:06:40
KWD,0.308,2026-08-26 01:06:40
KYD,0.833,2026-08-26 01:06:40
KZT,457.55,2026-08-26 01:06:40
LAK,22278.25,2026-08-26 01:06:40
LBP,89500.0,2026-08-26 01:06:40
LKR,328.46,2026-08-26 01:06:40
LRD,181.44,2026-08-26 01:06:40
LSL,15.94,2026-08-26 01:06:40
LYD,6.33,2026-08-26 01:06:40
MAD,9.25,2026-08-26 01:06:40
MDL,17.25,2026-08-26 01:06:40
MGA,4313.89,2026-08-26 01:06:40
MKD,52.47,2026-08-26 01:06:40
MMK,2100.0,2026-08-26 01:06:40
MNT,3631.75,2026-08-26 01:06:40
MOP,8.07,2026-08-26 01:06:40
MRU,40.12,2026-08-26 01:06:40
MUR,46.75,2026-08-26 01:06:40
MVR,15.45,2026-08-26 01:06:40
MWK,1742.26,2026-08-26 01:06:40
MXN,16.95,2026-08-26 01:06:40
MYR,4.05,2026-08-26 01:06:40
MZN,63.72,2026-08-26 01:06:40
NAD,15.94,2026-08-26 01:06:40
NGN,1350.75,2026-08-26 01:06:40
NIO,36.8,2026-08-26 01:06:40
NOK,9.32,2026-08-26 01:06:40
NPR,152.68,2026-08-26 01:06:40
NZD,1.67,2026-08-26 01:06:40
OMR,0.384,2026-08-26 01:06:40
PAB,1.0,2026-08-26 01:06:40
PEN,3.35,2026-08-26 01:06:40
PGK,4.45,2026-08-26 01:06:40
PHP,61.68,2026-08-26 01:06:40
PKR,277.53,2026-08-26 01:06:40
PLN,3.69,2026-08-26 01:06:40
PYG,6012.2,2026-08-26 01:06:40
QAR,3.64,2026-08-26 01:06:40
RON,4.5,2026-08-26 01:06:40
RSD,100.58,2026-08-26 01:06:40
RUB,84.06,2026-08-26 01:06:40
RWF,1474.34,2026-08-26 01:06:40
SAR,3.75,2026-08-26 01:06:40
SBD,7.89,2026-08-26 01:06:40
SCR,14.21,2026-08-26 01:06:40
SDG,460.66,2026-08-26 01:06:40
SEK,9.48,2026-08-26 01:06:40
SGD,1.27,2026-08-26 01:06:40
SHP,0.733,2026-08-26 01:06:40
SLE,24.32,2026-08-26 01:06:40
