currency,rate,timestamp
USD,1.0,2026-09-01 03:28:38
AED,3.67,2026-09-01 03:28:38
AFN,64.9,2026-09-01 03:28:38
ALL,79.64,2026-09-01 03:28:38
AMD,364.4,2026-09-01 03:28:38
ANG,1.79,2026-09-01 03:28:38
AOA,927.95,2026-09-01 03:28:38
ARS,1509.47,2026-09-01 03:28:38
AUD,1.4,2026-09-01 03:28:38
AWG,1.79,2026-09-01 03:28:38
AZN,1.71,2026-09-01 03:28:38
BAM,1.68,2026-09-01 03:28:38
BBD,2.0,2026-09-01 03:28:38
BDT,123.13,2026-09-01 03:28:38
BGN,1.68,2026-09-01 03:28:38
BHD,0.376,2026-09-01 03:28:38
BIF,3007.39,2026-09-01 03:28:38
BMD,1.0,2026-09-01 03:28:38
BND,1.27,2026-09-01 03:28:38
BOB,11.81,2026-09-01 03:28:38
BRL,5.18,2026-09-01 03:28:38
BSD,1.0,2026-09-01 03:28:38
BTN,95.21,2026-09-01 03:28:38
BWP,13.6,2026-09-01 03:28:38
BYN,3.06,2026-09-01 03:28:38
BZD,2.0,2026-09-01 03:28:38
CAD,1.39,2026-09-01 03:28:38
CDF,2292.04,2026-09-01 03:28:38
CHF,0.809,2026-09-01 03:28:38
CLF,0.0236,2026-09-01 03:28:38
CLP,931.5,2026-09-01 03:28:38
CNH,6.72,2026-09-01 03:28:38
CNY,6.74,2026-09-01 03:28:38
COP,3192.16,2026-09-01 03:28:38
CRC,451.94,2026-09-01 03:28:38
CUP,24.0,2026-09-01 03:28:38
CVE,94.98,2026-09-01 03:28:38
CZK,20.8,2026-09-01 03:28:38
DJF,177.72,2026-09-01 03:28:38
DKK,6.45,2026-09-01 03:28:38
DOP,58.91,2026-09-01 03:28:38
DZD,133.34,2026-09-01 03:28:38
EGP,50.87,2026-09-01 03:28:38
ERN,15.0,2026-09-01 03:28:38
ETB,162.26,2026-09-01 03:28:38
EUR,0.861,2026-09-01 03:28:38
FJD,2.2,2026-09-01 03:28:38
FKP,0.738,2026-09-01 03:28:38
FOK,6.45,2026-09-01 03:28:38
GBP,0.738,2026-09-01 03:28:38
GEL,2.61,2026-09-01 03:28:38
GGP,0.738,2026-09-01 03:28:38
GHS,11.26,2026-09-01 03:28:38
GIP,0.738,2026-09-01 03:28:38
GMD,75.36,2026-09-01 03:28:38
GNF,8784.87,2026-09-01 03:28:38
GTQ,7.66,2026-09-01 03:28:38
