currency,rate,timestamp
USD,1.0,2026-05-23 02:45:58
AED,3.67,2026-05-23 02:45:58
AFN,63.57,2026-05-23 02:45:58
ALL,82.15,2026-05-23 02:45:58
AMD,367.77,2026-05-23 02:45:58
ANG,1.79,2026-05-23 02:45:58
AOA,927.91,2026-05-23 02:45:58
ARS,1393.5,2026-05-23 02:45:58
AUD,1.4,2026-05-23 02:45:58
AWG,1.79,2026-05-23 02:45:58
AZN,1.7,2026-05-23 02:45:58
BAM,1.69,2026-05-23 02:45:58
BBD,2.0,2026-05-23 02:45:58
BDT,122.88,2026-05-23 02:45:58
BGN,1.69,2026-05-23 02:45:58
BHD,0.376,2026-05-23 02:45:58
BIF,2985.15,2026-05-23 02:45:58
BMD,1.0,2026-05-23 02:45:58
BND,1.28,2026-05-23 02:45:58
BOB,6.93,2026-05-23 02:45:58
BRL,5.01,2026-05-23 02:45:58
BSD,1.0,2026-05-23 02:45:58
BTN,95.88,2026-05-23 02:45:58
BWP,13.95,2026-05-23 02:45:58
BYN,2.74,2026-05-23 02:45:58
BZD,2.0,2026-05-23 02:45:58
CAD,1.38,2026-05-23 02:45:58
CDF,2254.63,2026-05-23 02:45:58
CHF,0.786,2026-05-23 02:45:58
CLF,0.0228,2026-05-23 02:45:58
CLP,899.65,2026-05-23 02:45:58
CNH,6.8,2026-05-23 02:45:58
CNY,6.81,2026-05-23 02:45:58
COP,3735.14,2026-05-23 02:45:58
CRC,452.44,2026-05-23 02:45:58
CUP,24.0,2026-05-23 02:45:58
CVE,95.03,2026-05-23 02:45:58
CZK,20.93,2026-05-23 02:45:58
DJF,177.72,2026-05-23 02:45:58
DKK,6.43,2026-05-23 02:45:58
DOP,58.9,2026-05-23 02:45:58
DZD,132.81,2026-05-23 02:45:58
EGP,52.92,2026-05-23 02:45:58
ERN,15.0,2026-05-23 02:45:58
ETB,157.02,2026-05-23 02:45:58
EUR,0.862,2026-05-23 02:45:58
FJD,2.21,2026-05-23 02:45:58
FKP,0.745,2026-05-23 02:45:58
FOK,6.43,2026-05-23 02:45:58
GBP,0.745,2026-05-23 02:45:58
GEL,2.67,2026-05-23 02:45:58
GGP,0.745,2026-05-23 02:45:58
GHS,11.61,2026-05-23 02:45:58
GIP,0.745,2026-05-23 02:45:58
GMD,74.18,2026-05-23 02:45:58
GNF,8763.92,2026-05-23 02:45:58
GTQ,7.63,2026-05-23 02:45:58
GYD,209.15,2026-05-23 02:45:58
HKD,7.84,2026-05-23 02:45:58
HNL,26.61,2026-05-23 02:45:58
HRK,6.49,2026-05-23 02:45:58
HTG,130.8,2026-05-23 02:45:58
HUF,309.28,2026-05-23 02:45:58
IDR,17715.24,2026-05-23 02:45:58
ILS,2.9,2026-05-23 02:45:58
IMP,0.745,2026-05-23 02:45:58
INR,95.88,2026-05-23 02:45:58
IQD,1310.14,2026-05-23 02:45:58
IRR,1271096.05,2026-05-23 02:45:58
ISK,123.81,2026-05-23 02:45:58
JEP,0.745,2026-05-23 02:45:58
JMD,157.34,2026-05-23 02:45:58
JOD,0.709,2026-05-23 02:45:58
JPY,159.13,2026-05-23 02:45:58
KES,129.62,2026-05-23 02:45:58
KGS,87.48,2026-05-23 02:45:58
KHR,4030.28,2026-05-23 02:45:58
KID,1.4,2026-05-23 02:45:58
KMF,424.0,2026-05-23 02:45:58
KRW,1517.04,2026-05-23 02:45:58
KWD,0.309,2026-05-23 02:45:58
KYD,0.833,2026-05-23 02:45:58
KZT,472.55,2026-05-23 02:45:58
LAK,21909.11,2026-05-23 02:45:58
LBP,89500.0,2026-05-23 02:45:58
LKR,334.48,2026-05-23 02:45:58
LRD,183.01,2026-05-23 02:45:58
LSL,16.47,2026-05-23 02:45:58
LYD,6.36,2026-05-23 02:45:58
MAD,9.23,2026-05-23 02:45:58
MDL,17.36,2026-05-23 02:45:58
MGA,4193.3,2026-05-23 02:45:58
MKD,53.17,2026-05-23 02:45:58
MMK,2101.3,2026-05-23 02:45:58
MNT,3611.87,2026-05-23 02:45:58
MOP,8.07,2026-05-23 02:45:58
MRU,40.03,2026-05-23 02:45:58
MUR,47.34,2026-05-23 02:45:58
MVR,15.45,2026-05-23 02:45:58
MWK,1744.74,2026-05-23 02:45:58
MXN,17.32,2026-05-23 02:45:58
MYR,3.97,2026-05-23 02:45:58
MZN,63.6,2026-05-23 02:45:58
NAD,16.47,2026-05-23 02:45:58
NGN,1371.09,2026-05-23 02:45:58
NIO,36.82,2026-05-23 02:45:58
NOK,9.27,2026-05-23 02:45:58
NPR,153.41,2026-05-23 02:45:58
NZD,1.71,2026-05-23 02:45:58
OMR,0.384,2026-05-23 02:45:58
PAB,1.0,2026-05-23 02:45:58
PEN,3.42,2026-05-23 02:45:58
PGK,4.36,2026-05-23 02:45:58
PHP,61.68,2026-05-23 02:45:58
PKR,278.72,2026-05-23 02:45:58
PLN,3.65,2026-05-23 02:45:58
PYG,6154.51,2026-05-23 02:45:58
QAR,3.64,2026-05-23 02:45:58
RON,4.52,2026-05-23 02:45:58
RSD,101.22,2026-05-23 02:45:58
RUB,71.25,2026-05-23 02:45:58
RWF,1467.55,2026-05-23 02:45:58
SAR,3.75,2026-05-23 02:45:58
SBD,7.95,2026-05-23 02:45:58
SCR,13.96,2026-05-23 02:45:58
SDG,510.54,2026-05-23 02:45:58
SEK,9.36,2026-05-23 02:45:58
SGD,1.28,2026-05-23 02:45:58
SHP,0.745,2026-05-23 02:45:58
SLE,24.33,2026-05-23 02:45:58
SLL,24334.28,2026-05-23 02:45:58
SOS,571.2,2026-05-23 02:45:58
SRD,37.34,2026-05-23 02:45:58
SSP,4811.39,2026-05-23 02:45:58
STN,21.12,2026-05-23 02:45:58
SYP,114.04,2026-05-23 02:45:58
SZL,16.47,2026-05-23 02:45:58
THB,32.66,2026-05-23 02:45:58
TJS,9.28,2026-05-23 02:45:58
TMT,3.5,2026-05-23 02:45:58
TND,2.91,2026-05-23 02:45:58
TOP,2.36,2026-05-23 02:45:58
TRY,45.71,2026-05-23 02:45:58
TTD,6.76,2026-05-23 02:45:58
TVD,1.4,2026-05-23 02:45:58
TWD,31.48,2026-05-23 02:45:58
TZS,2584.72,2026-05-23 02:45:58
UAH,44.27,2026-05-23 02:45:58
UGX,3756.13,2026-05-23 02:45:58
UYU,40.34,2026-05-23 02:45:58
UZS,12085.3,2026-05-23 02:45:58
VES,530.5,2026-05-23 02:45:58
VND,26182.56,2026-05-23 02:45:58
VUV,118.59,2026-05-23 02:45:58
WST,2.69,2026-05-23 02:45:58
XAF,565.34,2026-05-23 02:45:58
XCD,2.7,2026-05-23 02:45:58
XCG,1.79,2026-05-23 02:45:58
XDR,0.731,2026-05-23 02:45:58
XOF,565.34,2026-05-23 02:45:58
XPF,102.85,2026-05-23 02:45:58
YER,238.7,2026-05-23 02:45:58
ZAR,16.47,2026-05-23 02:45:58
ZMW,18.86,2026-05-23 02:45:58
ZWG,26.32,2026-05-23 02:45:58
ZWL,26.32,2026-05-23 02:45:58
