currency,rate,timestamp
USD,1.0,2026-09-05 02:51:50
AED,3.67,2026-09-05 02:51:50
AFN,64.84,2026-09-05 02:51:50
ALL,79.47,2026-09-05 02:51:50
AMD,363.83,2026-09-05 02:51:50
ANG,1.79,2026-09-05 02:51:50
AOA,931.93,2026-09-05 02:51:50
ARS,1507.37,2026-09-05 02:51:50
AUD,1.39,2026-09-05 02:51:50
AWG,1.79,2026-09-05 02:51:50
AZN,1.7,2026-09-05 02:51:50
BAM,1.68,2026-09-05 02:51:50
BBD,2.0,2026-09-05 02:51:50
BDT,122.86,2026-09-05 02:51:50
BGN,1.68,2026-09-05 02:51:50
BHD,0.376,2026-09-05 02:51:50
BIF,2992.91,2026-09-05 02:51:50
BMD,1.0,2026-09-05 02:51:50
BND,1.27,2026-09-05 02:51:50
BOB,12.15,2026-09-05 02:51:50
BRL,5.11,2026-09-05 02:51:50
BSD,1.0,2026-09-05 02:51:50
BTN,94.52,2026-09-05 02:51:50
BWP,13.69,2026-09-05 02:51:50
BYN,3.08,2026-09-05 02:51:50
BZD,2.0,2026-09-05 02:51:50
CAD,1.38,2026-09-05 02:51:50
CDF,2290.01,2026-09-05 02:51:50
CHF,0.81,2026-09-05 02:51:50
CLF,0.0236,2026-09-05 02:51:50
CLP,932.41,2026-09-05 02:51:50
CNH,6.71,2026-09-05 02:51:50
CNY,6.73,2026-09-05 02:51:50
COP,3152.91,2026-09-05 02:51:50
CRC,453.31,2026-09-05 02:51:50
CUP,24.0,2026-09-05 02:51:50
CVE,94.95,2026-09-05 02:51:50
CZK,20.82,2026-09-05 02:51:50
DJF,177.72,2026-09-05 02:51:50
DKK,6.43,2026-09-05 02:51:50
DOP,58.7,2026-09-05 02:51:50
DZD,133.34,2026-09-05 02:51:50
EGP,50.94,2026-09-05 02:51:50
ERN,15.0,2026-09-05 02:51:50
ETB,162.35,2026-09-05 02:51:50
EUR,0.861,2026-09-05 02:51:50
FJD,2.2,2026-09-05 02:51:50
FKP,0.74,2026-09-05 02:51:50
FOK,6.43,2026-09-05 02:51:50
GBP,0.74,2026-09-05 02:51:50
GEL,2.61,2026-09-05 02:51:50
