currency,rate,timestamp
USD,1.0,2026-07-13 02:31:25
AED,3.67,2026-07-13 02:31:25
AFN,65.22,2026-07-13 02:31:25
ALL,82.1,2026-07-13 02:31:25
AMD,367.25,2026-07-13 02:31:25
ANG,1.79,2026-07-13 02:31:25
AOA,921.87,2026-07-13 02:31:25
ARS,1490.9,2026-07-13 02:31:25
AUD,1.44,2026-07-13 02:31:25
AWG,1.79,2026-07-13 02:31:25
AZN,1.7,2026-07-13 02:31:25
BAM,1.71,2026-07-13 02:31:25
BBD,2.0,2026-07-13 02:31:25
BDT,123.26,2026-07-13 02:31:25
BGN,1.71,2026-07-13 02:31:25
BHD,0.376,2026-07-13 02:31:25
BIF,2988.95,2026-07-13 02:31:25
BMD,1.0,2026-07-13 02:31:25
BND,1.29,2026-07-13 02:31:25
BOB,10.01,2026-07-13 02:31:25
BRL,5.11,2026-07-13 02:31:25
BSD,1.0,2026-07-13 02:31:25
BTN,95.5,2026-07-13 02:31:25
BWP,13.79,2026-07-13 02:31:25
BYN,2.86,2026-07-13 02:31:25
BZD,2.0,2026-07-13 02:31:25
CAD,1.42,2026-07-13 02:31:25
CDF,2288.18,2026-07-13 02:31:25
CHF,0.809,2026-07-13 02:31:25
CLF,0.0234,2026-07-13 02:31:25
CLP,925.98,2026-07-13 02:31:25
CNH,6.79,2026-07-13 02:31:25
CNY,6.78,2026-07-13 02:31:25
COP,3276.38,2026-07-13 02:31:25
CRC,454.81,2026-07-13 02:31:25
CUP,24.0,2026-07-13 02:31:25
CVE,96.68,2026-07-13 02:31:25
CZK,21.26,2026-07-13 02:31:25
DJF,177.72,2026-07-13 02:31:25
DKK,6.54,2026-07-13 02:31:25
DOP,58.69,2026-07-13 02:31:25
DZD,133.16,2026-07-13 02:31:25
EGP,49.81,2026-07-13 02:31:25
ERN,15.0,2026-07-13 02:31:25
ETB,159.54,2026-07-13 02:31:25
EUR,0.877,2026-07-13 02:31:25
FJD,2.23,2026-07-13 02:31:25
FKP,0.747,2026-07-13 02:31:25
FOK,6.54,2026-07-13 02:31:25
GBP,0.747,2026-07-13 02:31:25
GEL,2.63,2026-07-13 02:31:25
GGP,0.747,2026-07-13 02:31:25
GHS,11.46,2026-07-13 02:31:25
GIP,0.747,2026-07-13 02:31:25
GMD,74.28,2026-07-13 02:31:25
GNF,8788.66,2026-07-13 02:31:25
GTQ,7.63,2026-07-13 02:31:25
GYD,209.22,2026-07-13 02:31:25
HKD,7.84,2026-07-13 02:31:25
HNL,26.75,2026-07-13 02:31:25
HRK,6.61,2026-07-13 02:31:25
HTG,130.78,2026-07-13 02:31:25
HUF,312.7,2026-07-13 02:31:25
IDR,18071.15,2026-07-13 02:31:25
ILS,3.01,2026-07-13 02:31:25
IMP,0.747,2026-07-13 02:31:25
INR,95.49,2026-07-13 02:31:25
IQD,1309.69,2026-07-13 02:31:25
IRR,1152906.97,2026-07-13 02:31:25
ISK,125.49,2026-07-13 02:31:25
JEP,0.747,2026-07-13 02:31:25
JMD,158.69,2026-07-13 02:31:25
JOD,0.709,2026-07-13 02:31:25
JPY,161.88,2026-07-13 02:31:25
KES,129.18,2026-07-13 02:31:25
KGS,87.48,2026-07-13 02:31:25
KHR,4047.98,2026-07-13 02:31:25
KID,1.44,2026-07-13 02:31:25
KMF,431.35,2026-07-13 02:31:25
KRW,1501.33,2026-07-13 02:31:25
KWD,0.309,2026-07-13 02:31:25
KYD,0.833,2026-07-13 02:31:25
KZT,471.54,2026-07-13 02:31:25
LAK,22350.33,2026-07-13 02:31:25
LBP,89500.0,2026-07-13 02:31:25
LKR,335.3,2026-07-13 02:31:25
LRD,181.25,2026-07-13 02:31:25
LSL,16.35,2026-07-13 02:31:25
LYD,6.4,2026-07-13 02:31:25
MAD,9.34,2026-07-13 02:31:25
MDL,17.51,2026-07-13 02:31:25
MGA,4272.2,2026-07-13 02:31:25
MKD,53.92,2026-07-13 02:31:25
MMK,2101.66,2026-07-13 02:31:25
MNT,3577.27,2026-07-13 02:31:25
MOP,8.07,2026-07-13 02:31:25
MRU,40.09,2026-07-13 02:31:25
MUR,47.05,2026-07-13 02:31:25
MVR,15.44,2026-07-13 02:31:25
MWK,1740.29,2026-07-13 02:31:25
MXN,17.51,2026-07-13 02:31:25
MYR,4.07,2026-07-13 02:31:25
MZN,63.58,2026-07-13 02:31:25
NAD,16.35,2026-07-13 02:31:25
NGN,1375.91,2026-07-13 02:31:25
NIO,36.78,2026-07-13 02:31:25
NOK,9.78,2026-07-13 02:31:25
NPR,152.79,2026-07-13 02:31:25
NZD,1.74,2026-07-13 02:31:25
OMR,0.384,2026-07-13 02:31:25
PAB,1.0,2026-07-13 02:31:25
PEN,3.39,2026-07-13 02:31:25
PGK,4.43,2026-07-13 02:31:25
PHP,61.55,2026-07-13 02:31:25
PKR,278.04,2026-07-13 02:31:25
PLN,3.8,2026-07-13 02:31:25
PYG,6061.44,2026-07-13 02:31:25
QAR,3.64,2026-07-13 02:31:25
RON,4.58,2026-07-13 02:31:25
RSD,102.65,2026-07-13 02:31:25
RUB,76.76,2026-07-13 02:31:25
RWF,1467.37,2026-07-13 02:31:25
SAR,3.75,2026-07-13 02:31:25
SBD,7.97,2026-07-13 02:31:25
SCR,14.66,2026-07-13 02:31:25
SDG,458.89,2026-07-13 02:31:25
SEK,9.68,2026-07-13 02:31:25
SGD,1.29,2026-07-13 02:31:25
SHP,0.747,2026-07-13 02:31:25
SLE,24.33,2026-07-13 02:31:25
SLL,24328.2,2026-07-13 02:31:25
SOS,572.02,2026-07-13 02:31:25
SRD,37.71,2026-07-13 02:31:25
SSP,4784.01,2026-07-13 02:31:25
STN,21.48,2026-07-13 02:31:25
SYP,121.6,2026-07-13 02:31:25
SZL,16.35,2026-07-13 02:31:25
THB,33.34,2026-07-13 02:31:25
TJS,9.24,2026-07-13 02:31:25
TMT,3.5,2026-07-13 02:31:25
TND,2.94,2026-07-13 02:31:25
TOP,2.39,2026-07-13 02:31:25
TRY,47.03,2026-07-13 02:31:25
TTD,6.78,2026-07-13 02:31:25
TVD,1.44,2026-07-13 02:31:25
TWD,32.07,2026-07-13 02:31:25
TZS,2627.87,2026-07-13 02:31:25
UAH,44.51,2026-07-13 02:31:25
UGX,3659.34,2026-07-13 02:31:25
UYU,40.17,2026-07-13 02:31:25
UZS,12232.57,2026-07-13 02:31:25
VES,721.35,2026-07-13 02:31:25
VND,26191.27,2026-07-13 02:31:25
VUV,119.9,2026-07-13 02:31:25
WST,2.73,2026-07-13 02:31:25
XAF,575.14,2026-07-13 02:31:25
XCD,2.7,2026-07-13 02:31:25
XCG,1.79,2026-07-13 02:31:25
XDR,0.737,2026-07-13 02:31:25
XOF,575.14,2026-07-13 02:31:25
XPF,104.63,2026-07-13 02:31:25
YER,237.57,2026-07-13 02:31:25
ZAR,16.35,2026-07-13 02:31:25
ZMW,18.05,2026-07-13 02:31:25
ZWG,26.72,2026-07-13 02:31:25
ZWL,26.72,2026-07-13 02:31:25
