currency,rate,timestamp
USD,1.0,2026-08-25 01:04:46
AED,3.67,2026-08-25 01:04:46
AFN,65.02,2026-08-25 01:04:46
ALL,79.25,2026-08-25 01:04:46
AMD,364.85,2026-08-25 01:04:46
ANG,1.79,2026-08-25 01:04:46
AOA,926.26,2026-08-25 01:04:46
ARS,1506.9,2026-08-25 01:04:46
AUD,1.4,2026-08-25 01:04:46
AWG,1.79,2026-08-25 01:04:46
AZN,1.7,2026-08-25 01:04:46
BAM,1.68,2026-08-25 01:04:46
BBD,2.0,2026-08-25 01:04:46
BDT,122.45,2026-08-25 01:04:46
BGN,1.68,2026-08-25 01:04:46
BHD,0.376,2026-08-25 01:04:46
BIF,2986.73,2026-08-25 01:04:46
BMD,1.0,2026-08-25 01:04:46
BND,1.27,2026-08-25 01:04:46
BOB,11.53,2026-08-25 01:04:46
BRL,5.15,2026-08-25 01:04:46
BSD,1.0,2026-08-25 01:04:46
BTN,95.8,2026-08-25 01:04:46
BWP,13.65,2026-08-25 01:04:46
BYN,2.99,2026-08-25 01:04:46
BZD,2.0,2026-08-25 01:04:46
CAD,1.38,2026-08-25 01:04:46
CDF,2289.64,2026-08-25 01:04:46
CHF,0.802,2026-08-25 01:04:46
CLF,0.0231,2026-08-25 01:04:46
CLP,914.77,2026-08-25 01:04:46
CNH,6.72,2026-08-25 01:04:46
CNY,6.74,2026-08-25 01:04:46
COP,3042.81,2026-08-25 01:04:46
CRC,452.53,2026-08-25 01:04:46
CUP,24.0,2026-08-25 01:04:46
CVE,94.52,2026-08-25 01:04:46
CZK,20.66,2026-08-25 01:04:46
DJF,177.72,2026-08-25 01:04:46
DKK,6.41,2026-08-25 01:04:46
DOP,58.63,2026-08-25 01:04:46
DZD,132.8,2026-08-25 01:04:46
EGP,50.81,2026-08-25 01:04:46
ERN,15.0,2026-08-25 01:04:46
ETB,160.94,2026-08-25 01:04:46
EUR,0.857,2026-08-25 01:04:46
FJD,2.19,2026-08-25 01:04:46
FKP,0.733,2026-08-25 01:04:46
FOK,6.41,2026-08-25 01:04:46
GBP,0.733,2026-08-25 01:04:46
GEL,2.61,2026-08-25 01:04:46
GGP,0.733,2026-08-25 01:04:46
GHS,11.18,2026-08-25 01:04:46
GIP,0.733,2026-08-25 01:04:46
GMD,74.66,2026-08-25 01:04:46
GNF,8767.12,2026-08-25 01:04:46
GTQ,7.62,2026-08-25 01:04:46
GYD,208.73,2026-08-25 01:04:46
HKD,7.84,2026-08-25 01:04:46
HNL,26.81,2026-08-25 01:04:46
HRK,6.46,2026-08-25 01:04:46
HTG,130.54,2026-08-25 01:04:46
HUF,310.92,2026-08-25 01:04:46
