currency,rate,timestamp
USD,1.0,2026-06-03 03:51:14
AED,3.67,2026-06-03 03:51:14
AFN,63.2,2026-06-03 03:51:14
ALL,81.95,2026-06-03 03:51:14
AMD,368.5,2026-06-03 03:51:14
ANG,1.79,2026-06-03 03:51:14
AOA,927.64,2026-06-03 03:51:14
ARS,1426.98,2026-06-03 03:51:14
AUD,1.39,2026-06-03 03:51:14
AWG,1.79,2026-06-03 03:51:14
AZN,1.7,2026-06-03 03:51:14
BAM,1.68,2026-06-03 03:51:14
BBD,2.0,2026-06-03 03:51:14
BDT,122.79,2026-06-03 03:51:14
BGN,1.68,2026-06-03 03:51:14
BHD,0.376,2026-06-03 03:51:14
BIF,2985.08,2026-06-03 03:51:14
BMD,1.0,2026-06-03 03:51:14
BND,1.28,2026-06-03 03:51:14
BOB,6.92,2026-06-03 03:51:14
BRL,5.02,2026-06-03 03:51:14
BSD,1.0,2026-06-03 03:51:14
BTN,95.34,2026-06-03 03:51:14
BWP,13.75,2026-06-03 03:51:14
BYN,2.76,2026-06-03 03:51:14
BZD,2.0,2026-06-03 03:51:14
CAD,1.38,2026-06-03 03:51:14
CDF,2259.28,2026-06-03 03:51:14
CHF,0.787,2026-06-03 03:51:14
CLF,0.0226,2026-06-03 03:51:14
CLP,892.46,2026-06-03 03:51:14
CNH,6.76,2026-06-03 03:51:14
CNY,6.78,2026-06-03 03:51:14
COP,3563.97,2026-06-03 03:51:14
CRC,455.14,2026-06-03 03:51:14
CUP,24.0,2026-06-03 03:51:14
CVE,94.81,2026-06-03 03:51:14
CZK,20.83,2026-06-03 03:51:14
DJF,177.72,2026-06-03 03:51:14
DKK,6.41,2026-06-03 03:51:14
DOP,58.39,2026-06-03 03:51:14
DZD,132.92,2026-06-03 03:51:14
EGP,51.94,2026-06-03 03:51:14
ERN,15.0,2026-06-03 03:51:14
ETB,157.41,2026-06-03 03:51:14
EUR,0.86,2026-06-03 03:51:14
FJD,2.2,2026-06-03 03:51:14
FKP,0.743,2026-06-03 03:51:14
FOK,6.42,2026-06-03 03:51:14
GBP,0.743,2026-06-03 03:51:14
GEL,2.66,2026-06-03 03:51:14
GGP,0.743,2026-06-03 03:51:14
GHS,11.78,2026-06-03 03:51:14
GIP,0.743,2026-06-03 03:51:14
GMD,74.21,2026-06-03 03:51:14
GNF,8766.58,2026-06-03 03:51:14
GTQ,7.62,2026-06-03 03:51:14
GYD,209.13,2026-06-03 03:51:14
HKD,7.84,2026-06-03 03:51:14
HNL,26.6,2026-06-03 03:51:14
HRK,6.48,2026-06-03 03:51:14
HTG,130.73,2026-06-03 03:51:14
HUF,305.16,2026-06-03 03:51:14
IDR,17822.85,2026-06-03 03:51:14
ILS,2.84,2026-06-03 03:51:14
IMP,0.743,2026-06-03 03:51:14
INR,95.34,2026-06-03 03:51:14
IQD,1311.08,2026-06-03 03:51:14
IRR,1236451.73,2026-06-03 03:51:14
ISK,123.25,2026-06-03 03:51:14
JEP,0.743,2026-06-03 03:51:14
JMD,157.75,2026-06-03 03:51:14
JOD,0.709,2026-06-03 03:51:14
JPY,159.87,2026-06-03 03:51:14
KES,129.41,2026-06-03 03:51:14
KGS,87.47,2026-06-03 03:51:14
KHR,4036.53,2026-06-03 03:51:14
KID,1.39,2026-06-03 03:51:14
KMF,423.01,2026-06-03 03:51:14
KRW,1516.87,2026-06-03 03:51:14
KWD,0.309,2026-06-03 03:51:14
KYD,0.833,2026-06-03 03:51:14
KZT,489.44,2026-06-03 03:51:14
LAK,21945.85,2026-06-03 03:51:14
LBP,89500.0,2026-06-03 03:51:14
LKR,331.57,2026-06-03 03:51:14
LRD,182.55,2026-06-03 03:51:14
LSL,16.24,2026-06-03 03:51:14
LYD,6.35,2026-06-03 03:51:14
MAD,9.18,2026-06-03 03:51:14
MDL,17.27,2026-06-03 03:51:14
MGA,4196.54,2026-06-03 03:51:14
MKD,52.97,2026-06-03 03:51:14
MMK,2099.32,2026-06-03 03:51:14
MNT,3604.98,2026-06-03 03:51:14
MOP,8.07,2026-06-03 03:51:14
MRU,40.08,2026-06-03 03:51:14
MUR,47.36,2026-06-03 03:51:14
MVR,15.43,2026-06-03 03:51:14
MWK,1743.31,2026-06-03 03:51:14
MXN,17.3,2026-06-03 03:51:14
MYR,3.97,2026-06-03 03:51:14
MZN,63.58,2026-06-03 03:51:14
NAD,16.24,2026-06-03 03:51:14
NGN,1364.88,2026-06-03 03:51:14
NIO,36.75,2026-06-03 03:51:14
NOK,9.28,2026-06-03 03:51:14
NPR,152.55,2026-06-03 03:51:14
NZD,1.69,2026-06-03 03:51:14
OMR,0.384,2026-06-03 03:51:14
PAB,1.0,2026-06-03 03:51:14
PEN,3.4,2026-06-03 03:51:14
PGK,4.36,2026-06-03 03:51:14
PHP,61.67,2026-06-03 03:51:14
PKR,278.79,2026-06-03 03:51:14
PLN,3.64,2026-06-03 03:51:14
PYG,6019.31,2026-06-03 03:51:14
QAR,3.64,2026-06-03 03:51:14
RON,4.51,2026-06-03 03:51:14
RSD,100.84,2026-06-03 03:51:14
RUB,72.35,2026-06-03 03:51:14
RWF,1467.17,2026-06-03 03:51:14
SAR,3.75,2026-06-03 03:51:14
SBD,7.91,2026-06-03 03:51:14
SCR,14.76,2026-06-03 03:51:14
SDG,449.42,2026-06-03 03:51:14
SEK,9.31,2026-06-03 03:51:14
SGD,1.28,2026-06-03 03:51:14
SHP,0.743,2026-06-03 03:51:14
SLE,24.58,2026-06-03 03:51:14
SLL,24581.09,2026-06-03 03:51:14
SOS,571.32,2026-06-03 03:51:14
SRD,37.21,2026-06-03 03:51:14
SSP,4700.97,2026-06-03 03:51:14
STN,21.07,2026-06-03 03:51:14
SYP,112.27,2026-06-03 03:51:14
SZL,16.24,2026-06-03 03:51:14
THB,32.63,2026-06-03 03:51:14
TJS,9.23,2026-06-03 03:51:14
TMT,3.5,2026-06-03 03:51:14
TND,2.91,2026-06-03 03:51:14
TOP,2.36,2026-06-03 03:51:14
TRY,45.96,2026-06-03 03:51:14
TTD,6.75,2026-06-03 03:51:14
TVD,1.39,2026-06-03 03:51:14
TWD,31.46,2026-06-03 03:51:14
TZS,2619.31,2026-06-03 03:51:14
UAH,44.34,2026-06-03 03:51:14
UGX,3745.78,2026-06-03 03:51:14
UYU,40.18,2026-06-03 03:51:14
UZS,11908.11,2026-06-03 03:51:14
VES,558.64,2026-06-03 03:51:14
VND,26173.87,2026-06-03 03:51:14
VUV,118.05,2026-06-03 03:51:14
WST,2.68,2026-06-03 03:51:14
XAF,564.01,2026-06-03 03:51:14
XCD,2.7,2026-06-03 03:51:14
XCG,1.79,2026-06-03 03:51:14
XDR,0.73,2026-06-03 03:51:14
XOF,564.01,2026-06-03 03:51:14
XPF,102.61,2026-06-03 03:51:14
YER,238.48,2026-06-03 03:51:14
ZAR,16.24,2026-06-03 03:51:14
ZMW,18.07,2026-06-03 03:51:14
ZWG,26.89,2026-06-03 03:51:14
ZWL,26.89,2026-06-03 03:51:14
