currency,rate,timestamp
USD,1.0,2026-08-27 07:11:42
AED,3.67,2026-08-27 07:11:42
AFN,65.14,2026-08-27 07:11:42
ALL,79.04,2026-08-27 07:11:42
AMD,364.34,2026-08-27 07:11:42
ANG,1.79,2026-08-27 07:11:42
AOA,924.72,2026-08-27 07:11:42
ARS,1514.16,2026-08-27 07:11:42
AUD,1.39,2026-08-27 07:11:42
AWG,1.79,2026-08-27 07:11:42
AZN,1.7,2026-08-27 07:11:42
BAM,1.68,2026-08-27 07:11:42
BBD,2.0,2026-08-27 07:11:42
BDT,122.83,2026-08-27 07:11:42
BGN,1.68,2026-08-27 07:11:42
BHD,0.376,2026-08-27 07:11:42
BIF,2989.96,2026-08-27 07:11:42
BMD,1.0,2026-08-27 07:11:42
BND,1.27,2026-08-27 07:11:42
BOB,11.53,2026-08-27 07:11:42
BRL,5.15,2026-08-27 07:11:42
BSD,1.0,2026-08-27 07:11:42
BTN,95.47,2026-08-27 07:11:42
BWP,13.56,2026-08-27 07:11:42
BYN,3.01,2026-08-27 07:11:42
BZD,2.0,2026-08-27 07:11:42
CAD,1.39,2026-08-27 07:11:42
CDF,2291.3,2026-08-27 07:11:42
CHF,0.805,2026-08-27 07:11:42
CLF,0.0231,2026-08-27 07:11:42
CLP,912.96,2026-08-27 07:11:42
CNH,6.72,2026-08-27 07:11:42
CNY,6.74,2026-08-27 07:11:42
COP,3092.83,2026-08-27 07:11:42
CRC,454.33,2026-08-27 07:11:42
CUP,24.0,2026-08-27 07:11:42
CVE,94.59,2026-08-27 07:11:42
CZK,20.67,2026-08-27 07:11:42
DJF,177.72,2026-08-27 07:11:42
DKK,6.41,2026-08-27 07:11:42
DOP,58.33,2026-08-27 07:11:42
DZD,133.03,2026-08-27 07:11:42
EGP,50.23,2026-08-27 07:11:42
ERN,15.0,2026-08-27 07:11:42
ETB,161.31,2026-08-27 07:11:42
EUR,0.858,2026-08-27 07:11:42
FJD,2.19,2026-08-27 07:11:42
FKP,0.735,2026-08-27 07:11:42
FOK,6.41,2026-08-27 07:11:42
GBP,0.735,2026-08-27 07:11:42
GEL,2.62,2026-08-27 07:11:42
GGP,0.735,2026-08-27 07:11:42
GHS,11.2,2026-08-27 07:11:42
GIP,0.735,2026-08-27 07:11:42
GMD,74.78,2026-08-27 07:11:42
GNF,8789.02,2026-08-27 07:11:42
GTQ,7.63,2026-08-27 07:11:42
GYD,209.26,2026-08-27 07:11:42
HKD,7.84,2026-08-27 07:11:42
HNL,26.82,2026-08-27 07:11:42
HRK,6.46,2026-08-27 07:11:42
HTG,130.74,2026-08-27 07:11:42
HUF,310.03,2026-08-27 07:11:42
IDR,17745.31,2026-08-27 07:11:42
ILS,2.97,2026-08-27 07:11:42
IMP,0.735,2026-08-27 07:11:42
INR,95.47,2026-08-27 07:11:42
IQD,1310.97,2026-08-27 07:11:42
IRR,1443476.28,2026-08-27 07:11:42
ISK,120.99,2026-08-27 07:11:42
JEP,0.735,2026-08-27 07:11:42
JMD,158.39,2026-08-27 07:11:42
JOD,0.709,2026-08-27 07:11:42
JPY,159.23,2026-08-27 07:11:42
KES,129.45,2026-08-27 07:11:42
KGS,87.53,2026-08-27 07:11:42
KHR,4043.78,2026-08-27 07:11:42
KID,1.39,2026-08-27 07:11:42
KMF,422.01,2026-08-27 07:11:42
KRW,1384.61,2026-08-27 07:11:42
