currency,rate,timestamp
USD,1.0,2026-06-12 03:40:50
AED,3.67,2026-06-12 03:40:50
AFN,63.57,2026-06-12 03:40:50
ALL,82.4,2026-06-12 03:40:50
AMD,368.41,2026-06-12 03:40:50
ANG,1.79,2026-06-12 03:40:50
AOA,924.64,2026-06-12 03:40:50
ARS,1429.03,2026-06-12 03:40:50
AUD,1.43,2026-06-12 03:40:50
AWG,1.79,2026-06-12 03:40:50
AZN,1.7,2026-06-12 03:40:50
BAM,1.69,2026-06-12 03:40:50
BBD,2.0,2026-06-12 03:40:50
BDT,122.91,2026-06-12 03:40:50
BGN,1.69,2026-06-12 03:40:50
BHD,0.376,2026-06-12 03:40:50
BIF,2987.3,2026-06-12 03:40:50
BMD,1.0,2026-06-12 03:40:50
BND,1.29,2026-06-12 03:40:50
BOB,6.92,2026-06-12 03:40:50
BRL,5.16,2026-06-12 03:40:50
BSD,1.0,2026-06-12 03:40:50
BTN,95.68,2026-06-12 03:40:50
BWP,13.8,2026-06-12 03:40:50
BYN,2.76,2026-06-12 03:40:50
BZD,2.0,2026-06-12 03:40:50
CAD,1.4,2026-06-12 03:40:50
CDF,2292.24,2026-06-12 03:40:50
CHF,0.797,2026-06-12 03:40:50
CLF,0.0232,2026-06-12 03:40:50
CLP,915.2,2026-06-12 03:40:50
CNH,6.77,2026-06-12 03:40:50
CNY,6.79,2026-06-12 03:40:50
COP,3552.4,2026-06-12 03:40:50
CRC,458.06,2026-06-12 03:40:50
CUP,24.0,2026-06-12 03:40:50
CVE,95.46,2026-06-12 03:40:50
CZK,20.94,2026-06-12 03:40:50
DJF,177.72,2026-06-12 03:40:50
DKK,6.46,2026-06-12 03:40:50
DOP,58.4,2026-06-12 03:40:50
DZD,133.48,2026-06-12 03:40:50
EGP,51.98,2026-06-12 03:40:50
ERN,15.0,2026-06-12 03:40:50
ETB,158.32,2026-06-12 03:40:50
EUR,0.866,2026-06-12 03:40:50
FJD,2.22,2026-06-12 03:40:50
FKP,0.747,2026-06-12 03:40:50
FOK,6.46,2026-06-12 03:40:50
GBP,0.747,2026-06-12 03:40:50
GEL,2.65,2026-06-12 03:40:50
GGP,0.747,2026-06-12 03:40:50
GHS,11.42,2026-06-12 03:40:50
GIP,0.747,2026-06-12 03:40:50
GMD,74.15,2026-06-12 03:40:50
GNF,8762.71,2026-06-12 03:40:50
GTQ,7.62,2026-06-12 03:40:50
GYD,209.07,2026-06-12 03:40:50
HKD,7.84,2026-06-12 03:40:50
HNL,26.73,2026-06-12 03:40:50
HRK,6.52,2026-06-12 03:40:50
HTG,130.65,2026-06-12 03:40:50
HUF,306.87,2026-06-12 03:40:50
IDR,17945.22,2026-06-12 03:40:50
ILS,2.95,2026-06-12 03:40:50
IMP,0.747,2026-06-12 03:40:50
INR,95.68,2026-06-12 03:40:50
IQD,1310.99,2026-06-12 03:40:50
IRR,1345487.99,2026-06-12 03:40:50
ISK,124.54,2026-06-12 03:40:50
JEP,0.747,2026-06-12 03:40:50
JMD,158.17,2026-06-12 03:40:50
JOD,0.709,2026-06-12 03:40:50
JPY,160.27,2026-06-12 03:40:50
KES,129.38,2026-06-12 03:40:50
KGS,87.46,2026-06-12 03:40:50
KHR,4032.18,2026-06-12 03:40:50
KID,1.42,2026-06-12 03:40:50
KMF,425.91,2026-06-12 03:40:50
KRW,1525.17,2026-06-12 03:40:50
KWD,0.308,2026-06-12 03:40:50
KYD,0.833,2026-06-12 03:40:50
KZT,488.49,2026-06-12 03:40:50
LAK,21973.64,2026-06-12 03:40:50
LBP,89500.0,2026-06-12 03:40:50
LKR,330.83,2026-06-12 03:40:50
LRD,182.19,2026-06-12 03:40:50
LSL,16.39,2026-06-12 03:40:50
LYD,6.37,2026-06-12 03:40:50
MAD,9.27,2026-06-12 03:40:50
MDL,17.38,2026-06-12 03:40:50
MGA,4201.65,2026-06-12 03:40:50
MKD,53.34,2026-06-12 03:40:50
MMK,2100.2,2026-06-12 03:40:50
MNT,3606.39,2026-06-12 03:40:50
MOP,8.07,2026-06-12 03:40:50
MRU,40.02,2026-06-12 03:40:50
MUR,47.84,2026-06-12 03:40:50
MVR,15.44,2026-06-12 03:40:50
MWK,1741.31,2026-06-12 03:40:50
MXN,17.32,2026-06-12 03:40:50
MYR,4.07,2026-06-12 03:40:50
MZN,63.64,2026-06-12 03:40:50
NAD,16.39,2026-06-12 03:40:50
NGN,1359.81,2026-06-12 03:40:50
NIO,36.77,2026-06-12 03:40:50
NOK,9.5,2026-06-12 03:40:50
NPR,153.08,2026-06-12 03:40:50
NZD,1.72,2026-06-12 03:40:50
OMR,0.384,2026-06-12 03:40:50
PAB,1.0,2026-06-12 03:40:50
PEN,3.4,2026-06-12 03:40:50
PGK,4.41,2026-06-12 03:40:50
PHP,61.24,2026-06-12 03:40:50
PKR,278.24,2026-06-12 03:40:50
PLN,3.68,2026-06-12 03:40:50
PYG,6147.26,2026-06-12 03:40:50
