currency,rate,timestamp
USD,1.0,2026-08-11 01:24:25
AED,3.67,2026-08-11 01:24:25
AFN,65.51,2026-08-11 01:24:25
ALL,80.66,2026-08-11 01:24:25
AMD,366.5,2026-08-11 01:24:25
ANG,1.79,2026-08-11 01:24:25
AOA,925.26,2026-08-11 01:24:25
ARS,1498.09,2026-08-11 01:24:25
AUD,1.42,2026-08-11 01:24:25
AWG,1.79,2026-08-11 01:24:25
AZN,1.7,2026-08-11 01:24:25
BAM,1.69,2026-08-11 01:24:25
BBD,2.0,2026-08-11 01:24:25
BDT,123.59,2026-08-11 01:24:25
BGN,1.69,2026-08-11 01:24:25
BHD,0.376,2026-08-11 01:24:25
BIF,2991.46,2026-08-11 01:24:25
BMD,1.0,2026-08-11 01:24:25
BND,1.28,2026-08-11 01:24:25
BOB,11.96,2026-08-11 01:24:25
BRL,5.09,2026-08-11 01:24:25
BSD,1.0,2026-08-11 01:24:25
BTN,95.36,2026-08-11 01:24:25
BWP,13.58,2026-08-11 01:24:25
BYN,2.97,2026-08-11 01:24:25
BZD,2.0,2026-08-11 01:24:25
CAD,1.39,2026-08-11 01:24:25
CDF,2272.34,2026-08-11 01:24:25
CHF,0.809,2026-08-11 01:24:25
CLF,0.0231,2026-08-11 01:24:25
CLP,912.88,2026-08-11 01:24:25
CNH,6.74,2026-08-11 01:24:25
CNY,6.76,2026-08-11 01:24:25
COP,3162.5,2026-08-11 01:24:25
CRC,454.18,2026-08-11 01:24:25
CUP,24.0,2026-08-11 01:24:25
CVE,95.48,2026-08-11 01:24:25
CZK,21.0,2026-08-11 01:24:25
DJF,177.72,2026-08-11 01:24:25
DKK,6.46,2026-08-11 01:24:25
DOP,58.28,2026-08-11 01:24:25
DZD,133.08,2026-08-11 01:24:25
EGP,49.94,2026-08-11 01:24:25
ERN,15.0,2026-08-11 01:24:25
ETB,161.11,2026-08-11 01:24:25
EUR,0.866,2026-08-11 01:24:25
FJD,2.21,2026-08-11 01:24:25
FKP,0.74,2026-08-11 01:24:25
FOK,6.46,2026-08-11 01:24:25
GBP,0.74,2026-08-11 01:24:25
GEL,2.62,2026-08-11 01:24:25
GGP,0.74,2026-08-11 01:24:25
GHS,11.77,2026-08-11 01:24:25
GIP,0.74,2026-08-11 01:24:25
GMD,74.46,2026-08-11 01:24:25
GNF,8779.19,2026-08-11 01:24:25
GTQ,7.63,2026-08-11 01:24:25
GYD,209.48,2026-08-11 01:24:25
HKD,7.85,2026-08-11 01:24:25
HNL,26.82,2026-08-11 01:24:25
HRK,6.52,2026-08-11 01:24:25
HTG,130.72,2026-08-11 01:24:25
HUF,315.19,2026-08-11 01:24:25
IDR,17756.98,2026-08-11 01:24:25
ILS,3.0,2026-08-11 01:24:25
IMP,0.74,2026-08-11 01:24:25
INR,95.37,2026-08-11 01:24:25
IQD,1312.35,2026-08-11 01:24:25
IRR,1346222.11,2026-08-11 01:24:25
ISK,123.14,2026-08-11 01:24:25
JEP,0.74,2026-08-11 01:24:25
JMD,158.43,2026-08-11 01:24:25
JOD,0.709,2026-08-11 01:24:25
JPY,158.95,2026-08-11 01:24:25
KES,129.37,2026-08-11 01:24:25
KGS,87.49,2026-08-11 01:24:25
KHR,4041.05,2026-08-11 01:24:25
KID,1.42,2026-08-11 01:24:25
KMF,426.02,2026-08-11 01:24:25
KRW,1417.0,2026-08-11 01:24:25
KWD,0.309,2026-08-11 01:24:25
KYD,0.833,2026-08-11 01:24:25
KZT,466.58,2026-08-11 01:24:25
LAK,22318.15,2026-08-11 01:24:25
LBP,89500.0,2026-08-11 01:24:25
LKR,335.05,2026-08-11 01:24:25
LRD,180.48,2026-08-11 01:24:25
LSL,16.18,2026-08-11 01:24:25
LYD,6.36,2026-08-11 01:24:25
MAD,9.31,2026-08-11 01:24:25
MDL,17.35,2026-08-11 01:24:25
MGA,4312.65,2026-08-11 01:24:25
MKD,53.39,2026-08-11 01:24:25
MMK,2102.32,2026-08-11 01:24:25
MNT,3633.2,2026-08-11 01:24:25
MOP,8.08,2026-08-11 01:24:25
MRU,40.21,2026-08-11 01:24:25
MUR,47.05,2026-08-11 01:24:25
MVR,15.45,2026-08-11 01:24:25
MWK,1742.9,2026-08-11 01:24:25
MXN,17.14,2026-08-11 01:24:25
MYR,4.09,2026-08-11 01:24:25
MZN,63.78,2026-08-11 01:24:25
NAD,16.18,2026-08-11 01:24:25
NGN,1363.19,2026-08-11 01:24:25
NIO,36.8,2026-08-11 01:24:25
NOK,9.5,2026-08-11 01:24:25
NPR,152.58,2026-08-11 01:24:25
NZD,1.7,2026-08-11 01:24:25
OMR,0.384,2026-08-11 01:24:25
PAB,1.0,2026-08-11 01:24:25
PEN,3.38,2026-08-11 01:24:25
PGK,4.42,2026-08-11 01:24:25
PHP,60.83,2026-08-11 01:24:25
PKR,277.58,2026-08-11 01:24:25
PLN,3.72,2026-08-11 01:24:25
PYG,5925.07,2026-08-11 01:24:25
QAR,3.64,2026-08-11 01:24:25
RON,4.54,2026-08-11 01:24:25
RSD,101.58,2026-08-11 01:24:25
RUB,82.5,2026-08-11 01:24:25
RWF,1472.83,2026-08-11 01:24:25
SAR,3.75,2026-08-11 01:24:25
SBD,7.94,2026-08-11 01:24:25
SCR,14.67,2026-08-11 01:24:25
SDG,454.04,2026-08-11 01:24:25
SEK,9.49,2026-08-11 01:24:25
SGD,1.28,2026-08-11 01:24:25
SHP,0.74,2026-08-11 01:24:25
SLE,24.62,2026-08-11 01:24:25
SLL,24620.28,2026-08-11 01:24:25
SOS,571.89,2026-08-11 01:24:25
SRD,37.84,2026-08-11 01:24:25
SSP,5435.16,2026-08-11 01:24:25
STN,21.22,2026-08-11 01:24:25
SYP,121.82,2026-08-11 01:24:25
SZL,16.18,2026-08-11 01:24:25
THB,33.0,2026-08-11 01:24:25
TJS,9.24,2026-08-11 01:24:25
TMT,3.5,2026-08-11 01:24:25
TND,2.92,2026-08-11 01:24:25
TOP,2.38,2026-08-11 01:24:25
TRY,47.72,2026-08-11 01:24:25
TTD,6.76,2026-08-11 01:24:25
TVD,1.42,2026-08-11 01:24:25
TWD,32.23,2026-08-11 01:24:25
TZS,2639.96,2026-08-11 01:24:25
UAH,44.85,2026-08-11 01:24:25
UGX,3689.43,2026-08-11 01:24:25
UYU,40.24,2026-08-11 01:24:25
UZS,11897.07,2026-08-11 01:24:25
VES,761.22,2026-08-11 01:24:25
VND,26071.56,2026-08-11 01:24:25
VUV,118.81,2026-08-11 01:24:25
WST,2.7,2026-08-11 01:24:25
XAF,568.03,2026-08-11 01:24:25
XCD,2.7,2026-08-11 01:24:25
XCG,1.79,2026-08-11 01:24:25
XDR,0.731,2026-08-11 01:24:25
XOF,568.03,2026-08-11 01:24:25
XPF,103.34,2026-08-11 01:24:25
YER,237.76,2026-08-11 01:24:25
ZAR,16.18,2026-08-11 01:24:25
ZMW,18.85,2026-08-11 01:24:25
ZWG,26.6,2026-08-11 01:24:25
ZWL,26.6,2026-08-11 01:24:25
