currency,rate,timestamp
USD,1.0,2026-06-13 03:28:46
AED,3.67,2026-06-13 03:28:46
AFN,63.86,2026-06-13 03:28:46
ALL,82.38,2026-06-13 03:28:46
AMD,368.37,2026-06-13 03:28:46
ANG,1.79,2026-06-13 03:28:46
AOA,929.32,2026-06-13 03:28:46
ARS,1430.81,2026-06-13 03:28:46
AUD,1.42,2026-06-13 03:28:46
AWG,1.79,2026-06-13 03:28:46
AZN,1.7,2026-06-13 03:28:46
BAM,1.69,2026-06-13 03:28:46
BBD,2.0,2026-06-13 03:28:46
BDT,122.96,2026-06-13 03:28:46
BGN,1.69,2026-06-13 03:28:46
BHD,0.376,2026-06-13 03:28:46
BIF,2989.32,2026-06-13 03:28:46
BMD,1.0,2026-06-13 03:28:46
BND,1.28,2026-06-13 03:28:46
BOB,6.92,2026-06-13 03:28:46
BRL,5.09,2026-06-13 03:28:46
BSD,1.0,2026-06-13 03:28:46
BTN,95.31,2026-06-13 03:28:46
BWP,13.93,2026-06-13 03:28:46
BYN,2.75,2026-06-13 03:28:46
BZD,2.0,2026-06-13 03:28:46
CAD,1.4,2026-06-13 03:28:46
CDF,2285.2,2026-06-13 03:28:46
CHF,0.797,2026-06-13 03:28:46
CLF,0.023,2026-06-13 03:28:46
CLP,907.62,2026-06-13 03:28:46
CNH,6.76,2026-06-13 03:28:46
CNY,6.78,2026-06-13 03:28:46
COP,3550.11,2026-06-13 03:28:46
CRC,457.7,2026-06-13 03:28:46
CUP,24.0,2026-06-13 03:28:46
CVE,95.31,2026-06-13 03:28:46
CZK,20.87,2026-06-13 03:28:46
DJF,177.72,2026-06-13 03:28:46
DKK,6.45,2026-06-13 03:28:46
DOP,58.43,2026-06-13 03:28:46
DZD,133.52,2026-06-13 03:28:46
EGP,51.98,2026-06-13 03:28:46
ERN,15.0,2026-06-13 03:28:46
ETB,157.75,2026-06-13 03:28:46
EUR,0.864,2026-06-13 03:28:46
FJD,2.22,2026-06-13 03:28:46
FKP,0.746,2026-06-13 03:28:46
FOK,6.45,2026-06-13 03:28:46
GBP,0.746,2026-06-13 03:28:46
GEL,2.66,2026-06-13 03:28:46
GGP,0.746,2026-06-13 03:28:46
GHS,11.27,2026-06-13 03:28:46
GIP,0.746,2026-06-13 03:28:46
GMD,74.16,2026-06-13 03:28:46
GNF,8762.37,2026-06-13 03:28:46
GTQ,7.62,2026-06-13 03:28:46
GYD,209.07,2026-06-13 03:28:46
HKD,7.84,2026-06-13 03:28:46
HNL,26.72,2026-06-13 03:28:46
HRK,6.51,2026-06-13 03:28:46
HTG,130.63,2026-06-13 03:28:46
HUF,304.68,2026-06-13 03:28:46
IDR,17855.32,2026-06-13 03:28:46
ILS,2.92,2026-06-13 03:28:46
IMP,0.746,2026-06-13 03:28:46
INR,95.31,2026-06-13 03:28:46
IQD,1311.03,2026-06-13 03:28:46
IRR,1358117.93,2026-06-13 03:28:46
ISK,124.39,2026-06-13 03:28:46
JEP,0.746,2026-06-13 03:28:46
JMD,158.15,2026-06-13 03:28:46
JOD,0.709,2026-06-13 03:28:46
JPY,160.24,2026-06-13 03:28:46
KES,129.41,2026-06-13 03:28:46
KGS,87.46,2026-06-13 03:28:46
KHR,4032.36,2026-06-13 03:28:46
KID,1.42,2026-06-13 03:28:46
KMF,425.25,2026-06-13 03:28:46
KRW,1517.37,2026-06-13 03:28:46
KWD,0.308,2026-06-13 03:28:46
KYD,0.833,2026-06-13 03:28:46
KZT,489.03,2026-06-13 03:28:46
LAK,21969.58,2026-06-13 03:28:46
LBP,89500.0,2026-06-13 03:28:46
LKR,332.42,2026-06-13 03:28:46
LRD,182.08,2026-06-13 03:28:46
LSL,16.28,2026-06-13 03:28:46
LYD,6.37,2026-06-13 03:28:46
MAD,9.26,2026-06-13 03:28:46
MDL,17.4,2026-06-13 03:28:46
MGA,4202.21,2026-06-13 03:28:46
MKD,53.39,2026-06-13 03:28:46
MMK,2100.71,2026-06-13 03:28:46
MNT,3608.07,2026-06-13 03:28:46
MOP,8.07,2026-06-13 03:28:46
MRU,40.02,2026-06-13 03:28:46
MUR,47.62,2026-06-13 03:28:46
MVR,15.44,2026-06-13 03:28:46
MWK,1744.99,2026-06-13 03:28:46
MXN,17.23,2026-06-13 03:28:46
MYR,4.06,2026-06-13 03:28:46
MZN,63.62,2026-06-13 03:28:46
NAD,16.28,2026-06-13 03:28:46
NGN,1359.58,2026-06-13 03:28:46
NIO,36.78,2026-06-13 03:28:46
NOK,9.51,2026-06-13 03:28:46
NPR,152.49,2026-06-13 03:28:46
NZD,1.72,2026-06-13 03:28:46
OMR,0.384,2026-06-13 03:28:46
PAB,1.0,2026-06-13 03:28:46
PEN,3.4,2026-06-13 03:28:46
PGK,4.41,2026-06-13 03:28:46
PHP,60.78,2026-06-13 03:28:46
PKR,278.45,2026-06-13 03:28:46
PLN,3.67,2026-06-13 03:28:46
PYG,6150.69,2026-06-13 03:28:46
QAR,3.64,2026-06-13 03:28:46
RON,4.53,2026-06-13 03:28:46
RSD,101.43,2026-06-13 03:28:46
RUB,72.4,2026-06-13 03:28:46
RWF,1468.46,2026-06-13 03:28:46
SAR,3.75,2026-06-13 03:28:46
SBD,8.01,2026-06-13 03:28:46
SCR,14.68,2026-06-13 03:28:46
SDG,510.09,2026-06-13 03:28:46
SEK,9.43,2026-06-13 03:28:46
SGD,1.28,2026-06-13 03:28:46
SHP,0.746,2026-06-13 03:28:46
SLE,24.56,2026-06-13 03:28:46
SLL,24562.24,2026-06-13 03:28:46
SOS,570.98,2026-06-13 03:28:46
SRD,37.46,2026-06-13 03:28:46
SSP,4711.72,2026-06-13 03:28:46
STN,21.18,2026-06-13 03:28:46
SYP,113.93,2026-06-13 03:28:46
SZL,16.28,2026-06-13 03:28:46
THB,32.74,2026-06-13 03:28:46
TJS,9.31,2026-06-13 03:28:46
TMT,3.5,2026-06-13 03:28:46
TND,2.93,2026-06-13 03:28:46
TOP,2.38,2026-06-13 03:28:46
TRY,46.28,2026-06-13 03:28:46
TTD,6.77,2026-06-13 03:28:46
TVD,1.42,2026-06-13 03:28:46
TWD,31.6,2026-06-13 03:28:46
TZS,2612.04,2026-06-13 03:28:46
UAH,44.85,2026-06-13 03:28:46
UGX,3724.15,2026-06-13 03:28:46
UYU,40.42,2026-06-13 03:28:46
UZS,12026.48,2026-06-13 03:28:46
VES,587.41,2026-06-13 03:28:46
VND,26152.58,2026-06-13 03:28:46
VUV,119.37,2026-06-13 03:28:46
WST,2.71,2026-06-13 03:28:46
XAF,567.0,2026-06-13 03:28:46
XCD,2.7,2026-06-13 03:28:46
XCG,1.79,2026-06-13 03:28:46
XDR,0.732,2026-06-13 03:28:46
XOF,567.0,2026-06-13 03:28:46
XPF,103.15,2026-06-13 03:28:46
YER,238.47,2026-06-13 03:28:46
ZAR,16.28,2026-06-13 03:28:46
ZMW,17.61,2026-06-13 03:28:46
ZWG,26.77,2026-06-13 03:28:46
ZWL,26.77,2026-06-13 03:28:46
