currency,rate,timestamp
USD,1.0,2026-09-06 02:50:12
AED,3.67,2026-09-06 02:50:12
AFN,64.61,2026-09-06 02:50:12
ALL,79.46,2026-09-06 02:50:12
AMD,363.83,2026-09-06 02:50:12
ANG,1.79,2026-09-06 02:50:12
AOA,926.44,2026-09-06 02:50:12
ARS,1507.37,2026-09-06 02:50:12
AUD,1.39,2026-09-06 02:50:12
AWG,1.79,2026-09-06 02:50:12
AZN,1.7,2026-09-06 02:50:12
BAM,1.68,2026-09-06 02:50:12
BBD,2.0,2026-09-06 02:50:12
BDT,122.83,2026-09-06 02:50:12
BGN,1.68,2026-09-06 02:50:12
BHD,0.376,2026-09-06 02:50:12
BIF,3001.46,2026-09-06 02:50:12
BMD,1.0,2026-09-06 02:50:12
BND,1.27,2026-09-06 02:50:12
BOB,12.15,2026-09-06 02:50:12
BRL,5.11,2026-09-06 02:50:12
BSD,1.0,2026-09-06 02:50:12
BTN,94.51,2026-09-06 02:50:12
BWP,13.67,2026-09-06 02:50:12
BYN,3.08,2026-09-06 02:50:12
BZD,2.0,2026-09-06 02:50:12
CAD,1.38,2026-09-06 02:50:12
CDF,2291.28,2026-09-06 02:50:12
CHF,0.81,2026-09-06 02:50:12
CLF,0.0236,2026-09-06 02:50:12
CLP,932.38,2026-09-06 02:50:12
CNH,6.71,2026-09-06 02:50:12
CNY,6.73,2026-09-06 02:50:12
COP,3152.67,2026-09-06 02:50:12
CRC,453.3,2026-09-06 02:50:12
CUP,24.0,2026-09-06 02:50:12
CVE,94.95,2026-09-06 02:50:12
CZK,20.83,2026-09-06 02:50:12
DJF,177.72,2026-09-06 02:50:12
DKK,6.43,2026-09-06 02:50:12
DOP,58.7,2026-09-06 02:50:12
DZD,133.34,2026-09-06 02:50:12
EGP,50.94,2026-09-06 02:50:12
ERN,15.0,2026-09-06 02:50:12
ETB,161.61,2026-09-06 02:50:12
EUR,0.861,2026-09-06 02:50:12
FJD,2.2,2026-09-06 02:50:12
FKP,0.74,2026-09-06 02:50:12
FOK,6.43,2026-09-06 02:50:12
GBP,0.74,2026-09-06 02:50:12
GEL,2.61,2026-09-06 02:50:12
GGP,0.74,2026-09-06 02:50:12
GHS,11.36,2026-09-06 02:50:12
GIP,0.74,2026-09-06 02:50:12
GMD,74.61,2026-09-06 02:50:12
GNF,8785.13,2026-09-06 02:50:12
GTQ,7.63,2026-09-06 02:50:12
GYD,209.25,2026-09-06 02:50:12
HKD,7.84,2026-09-06 02:50:12
HNL,26.82,2026-09-06 02:50:12
HRK,6.49,2026-09-06 02:50:12
HTG,130.75,2026-09-06 02:50:12
HUF,312.08,2026-09-06 02:50:12
IDR,17666.77,2026-09-06 02:50:12
ILS,3.01,2026-09-06 02:50:12
IMP,0.74,2026-09-06 02:50:12
INR,94.51,2026-09-06 02:50:12
IQD,1311.12,2026-09-06 02:50:12
IRR,1525372.32,2026-09-06 02:50:12
ISK,121.17,2026-09-06 02:50:12
JEP,0.74,2026-09-06 02:50:12
JMD,158.27,2026-09-06 02:50:12
JOD,0.709,2026-09-06 02:50:12
JPY,156.17,2026-09-06 02:50:12
KES,129.37,2026-09-06 02:50:12
KGS,87.5,2026-09-06 02:50:12
KHR,4044.93,2026-09-06 02:50:12
KID,1.39,2026-09-06 02:50:12
KMF,423.62,2026-09-06 02:50:12
KRW,1349.84,2026-09-06 02:50:12
KWD,0.309,2026-09-06 02:50:12
KYD,0.833,2026-09-06 02:50:12
KZT,455.73,2026-09-06 02:50:12
