currency,rate,timestamp
USD,1.0,2026-06-30 03:24:55
AED,3.67,2026-06-30 03:24:55
AFN,64.56,2026-06-30 03:24:55
ALL,82.65,2026-06-30 03:24:55
AMD,368.16,2026-06-30 03:24:55
ANG,1.79,2026-06-30 03:24:55
AOA,926.28,2026-06-30 03:24:55
ARS,1480.66,2026-06-30 03:24:55
AUD,1.45,2026-06-30 03:24:55
AWG,1.79,2026-06-30 03:24:55
AZN,1.7,2026-06-30 03:24:55
BAM,1.71,2026-06-30 03:24:55
BBD,2.0,2026-06-30 03:24:55
BDT,123.14,2026-06-30 03:24:55
BGN,1.71,2026-06-30 03:24:55
BHD,0.376,2026-06-30 03:24:55
BIF,2992.14,2026-06-30 03:24:55
BMD,1.0,2026-06-30 03:24:55
BND,1.29,2026-06-30 03:24:55
BOB,6.92,2026-06-30 03:24:55
BRL,5.17,2026-06-30 03:24:55
BSD,1.0,2026-06-30 03:24:55
BTN,94.6,2026-06-30 03:24:55
BWP,13.89,2026-06-30 03:24:55
BYN,2.9,2026-06-30 03:24:55
BZD,2.0,2026-06-30 03:24:55
CAD,1.42,2026-06-30 03:24:55
CDF,2282.59,2026-06-30 03:24:55
CHF,0.808,2026-06-30 03:24:55
CLF,0.0233,2026-06-30 03:24:55
CLP,922.13,2026-06-30 03:24:55
CNH,6.8,2026-06-30 03:24:55
CNY,6.8,2026-06-30 03:24:55
COP,3455.53,2026-06-30 03:24:55
CRC,454.04,2026-06-30 03:24:55
CUP,24.0,2026-06-30 03:24:55
CVE,96.59,2026-06-30 03:24:55
CZK,21.26,2026-06-30 03:24:55
DJF,177.72,2026-06-30 03:24:55
DKK,6.54,2026-06-30 03:24:55
DOP,59.09,2026-06-30 03:24:55
DZD,133.28,2026-06-30 03:24:55
EGP,49.28,2026-06-30 03:24:55
ERN,15.0,2026-06-30 03:24:55
ETB,159.34,2026-06-30 03:24:55
EUR,0.876,2026-06-30 03:24:55
FJD,2.25,2026-06-30 03:24:55
FKP,0.755,2026-06-30 03:24:55
FOK,6.54,2026-06-30 03:24:55
GBP,0.755,2026-06-30 03:24:55
GEL,2.64,2026-06-30 03:24:55
GGP,0.755,2026-06-30 03:24:55
GHS,11.29,2026-06-30 03:24:55
GIP,0.755,2026-06-30 03:24:55
GMD,74.25,2026-06-30 03:24:55
GNF,8779.95,2026-06-30 03:24:55
GTQ,7.63,2026-06-30 03:24:55
GYD,209.16,2026-06-30 03:24:55
HKD,7.84,2026-06-30 03:24:55
HNL,26.76,2026-06-30 03:24:55
HRK,6.6,2026-06-30 03:24:55
HTG,130.65,2026-06-30 03:24:55
HUF,310.27,2026-06-30 03:24:55
IDR,17842.39,2026-06-30 03:24:55
ILS,2.99,2026-06-30 03:24:55
IMP,0.755,2026-06-30 03:24:55
INR,94.6,2026-06-30 03:24:55
IQD,1310.16,2026-06-30 03:24:55
IRR,1259876.05,2026-06-30 03:24:55
ISK,126.25,2026-06-30 03:24:55
JEP,0.755,2026-06-30 03:24:55
JMD,157.41,2026-06-30 03:24:55
JOD,0.709,2026-06-30 03:24:55
JPY,161.89,2026-06-30 03:24:55
KES,129.44,2026-06-30 03:24:55
KGS,87.46,2026-06-30 03:24:55
KHR,3999.0,2026-06-30 03:24:55
KID,1.45,2026-06-30 03:24:55
KMF,430.95,2026-06-30 03:24:55
KRW,1541.85,2026-06-30 03:24:55
KWD,0.309,2026-06-30 03:24:55
KYD,0.833,2026-06-30 03:24:55
KZT,485.04,2026-06-30 03:24:55
LAK,22031.61,2026-06-30 03:24:55
LBP,89500.0,2026-06-30 03:24:55
LKR,335.98,2026-06-30 03:24:55
LRD,182.15,2026-06-30 03:24:55
LSL,16.42,2026-06-30 03:24:55
LYD,6.42,2026-06-30 03:24:55
MAD,9.38,2026-06-30 03:24:55
MDL,17.69,2026-06-30 03:24:55
MGA,4273.87,2026-06-30 03:24:55
MKD,54.15,2026-06-30 03:24:55
MMK,2096.93,2026-06-30 03:24:55
MNT,3585.14,2026-06-30 03:24:55
MOP,8.08,2026-06-30 03:24:55
MRU,39.91,2026-06-30 03:24:55
MUR,47.39,2026-06-30 03:24:55
MVR,15.44,2026-06-30 03:24:55
MWK,1741.66,2026-06-30 03:24:55
MXN,17.48,2026-06-30 03:24:55
MYR,4.07,2026-06-30 03:24:55
MZN,63.59,2026-06-30 03:24:55
NAD,16.42,2026-06-30 03:24:55
NGN,1376.62,2026-06-30 03:24:55
NIO,36.8,2026-06-30 03:24:55
NOK,9.93,2026-06-30 03:24:55
NPR,151.36,2026-06-30 03:24:55
NZD,1.77,2026-06-30 03:24:55
OMR,0.384,2026-06-30 03:24:55
PAB,1.0,2026-06-30 03:24:55
PEN,3.41,2026-06-30 03:24:55
PGK,4.39,2026-06-30 03:24:55
PHP,61.21,2026-06-30 03:24:55
PKR,278.01,2026-06-30 03:24:55
PLN,3.76,2026-06-30 03:24:55
PYG,6081.13,2026-06-30 03:24:55
QAR,3.64,2026-06-30 03:24:55
RON,4.6,2026-06-30 03:24:55
RSD,102.88,2026-06-30 03:24:55
RUB,77.55,2026-06-30 03:24:55
RWF,1469.25,2026-06-30 03:24:55
SAR,3.75,2026-06-30 03:24:55
SBD,7.99,2026-06-30 03:24:55
SCR,14.72,2026-06-30 03:24:55
SDG,453.9,2026-06-30 03:24:55
SEK,9.72,2026-06-30 03:24:55
SGD,1.29,2026-06-30 03:24:55
SHP,0.755,2026-06-30 03:24:55
SLE,24.72,2026-06-30 03:24:55
SLL,24724.4,2026-06-30 03:24:55
SOS,571.23,2026-06-30 03:24:55
SRD,37.52,2026-06-30 03:24:55
SSP,4710.77,2026-06-30 03:24:55
STN,21.46,2026-06-30 03:24:55
SYP,112.34,2026-06-30 03:24:55
SZL,16.42,2026-06-30 03:24:55
THB,33.27,2026-06-30 03:24:55
TJS,9.26,2026-06-30 03:24:55
TMT,3.5,2026-06-30 03:24:55
TND,2.95,2026-06-30 03:24:55
TOP,2.39,2026-06-30 03:24:55
TRY,46.65,2026-06-30 03:24:55
TTD,6.77,2026-06-30 03:24:55
TVD,1.45,2026-06-30 03:24:55
TWD,31.89,2026-06-30 03:24:55
TZS,2628.37,2026-06-30 03:24:55
UAH,44.85,2026-06-30 03:24:55
UGX,3644.98,2026-06-30 03:24:55
UYU,40.2,2026-06-30 03:24:55
UZS,11974.1,2026-06-30 03:24:55
VES,623.02,2026-06-30 03:24:55
VND,26201.39,2026-06-30 03:24:55
VUV,119.85,2026-06-30 03:24:55
WST,2.74,2026-06-30 03:24:55
XAF,574.6,2026-06-30 03:24:55
XCD,2.7,2026-06-30 03:24:55
XCG,1.79,2026-06-30 03:24:55
XDR,0.738,2026-06-30 03:24:55
XOF,574.6,2026-06-30 03:24:55
XPF,104.53,2026-06-30 03:24:55
YER,238.49,2026-06-30 03:24:55
ZAR,16.42,2026-06-30 03:24:55
ZMW,18.03,2026-06-30 03:24:55
ZWG,26.84,2026-06-30 03:24:55
ZWL,26.84,2026-06-30 03:24:55
